ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
0.329,-0.833,1.917,56.274,-14.832,32.593,0.35,0.85,2.0,-38.513,4.15,-1.587,76,123,Vlad
0.409,-0.936,1.94,53.406,-7.08,28.992,0.321,0.875,2.004,-33.569,13.672,0.427,76,124,Vlad
0.201,-0.91,1.97,51.514,-13.977,31.311,0.365,0.89,2.062,-29.48,17.273,-0.244,76,125,Vlad
0.101,-0.879,2.007,54.199,-27.283,29.358,0.446,0.901,2.093,-31.067,12.817,1.709,76,126,Vlad
0.22,-0.843,2.061,52.612,-23.987,15.686,0.368,0.944,2.093,-27.527,11.475,1.587,76,127,Vlad
0.395,-0.828,2.051,45.532,-9.766,6.409,0.365,0.958,2.125,-27.1,3.479,-3.235,76,128,Vlad
0.293,-0.823,2.084,38.513,6.226,7.813,0.278,0.895,2.092,-27.466,9.705,-5.005,76,129,Vlad
0.283,-0.904,2.098,37.292,7.385,9.888,0.398,0.913,2.11,-23.621,14.709,-3.601,76,130,Vlad
0.277,-0.909,2.054,36.804,0.732,8.24,0.453,0.925,2.157,-21.973,7.507,-2.563,76,131,Vlad
0.235,-0.886,2.115,37.781,-6.165,5.432,0.364,0.915,2.166,-18.005,6.042,-3.174,76,132,Vlad
0.206,-0.83,2.095,33.264,1.648,2.075,0.313,0.909,2.132,-15.137,7.751,-3.418,76,133,Vlad
0.259,-0.866,2.105,27.588,20.935,-0.671,0.344,0.926,2.117,-14.404,12.085,-2.197,76,134,Vlad
0.333,-0.912,2.098,26.794,23.315,-5.249,0.441,0.911,2.167,-16.602,7.813,-0.366,76,135,Vlad
0.163,-0.917,2.163,25.574,34.912,3.845,0.347,0.85,2.161,-17.334,0.854,-0.916,76,136,Vlad
0.211,-0.87,2.146,28.503,30.09,-5.188,0.352,0.887,2.124,-16.113,6.897,-0.122,76,137,Vlad
0.292,-0.854,2.119,25.024,49.011,-4.333,0.354,0.891,2.12,-16.296,8.972,1.587,76,138,Vlad
0.321,-0.96,2.13,22.461,46.631,-8.179,0.411,0.858,2.136,-14.832,7.69,3.723,76,139,Vlad
0.351,-0.958,2.183,26.245,31.982,-7.019,0.426,0.873,2.167,-15.137,5.127,5.859,76,140,Vlad
0.225,-0.884,2.237,25.208,30.273,-7.263,0.357,0.904,2.134,-12.634,5.127,5.92,76,141,Vlad
0.25,-0.872,2.246,18.555,33.447,-8.484,0.372,0.936,2.131,-8.362,10.437,6.897,76,142,Vlad
0.256,-0.93,2.268,18.433,31.067,-11.475,0.463,0.88,2.159,-4.028,9.888,9.949,76,143,Vlad
0.388,-0.85,2.277,23.804,11.169,-9.155,0.417,0.871,2.168,-0.732,10.742,12.695,76,144,Vlad
0.344,-0.901,2.304,24.048,9.216,-12.451,0.323,0.97,2.137,2.991,20.142,10.925,76,145,Vlad
0.224,-0.903,2.294,15.259,13.55,-12.634,0.312,0.935,2.121,3.418,20.203,9.888,76,146,Vlad
0.324,-0.966,2.296,13.123,3.357,-12.695,0.487,0.899,2.199,0.671,14.709,13.672,76,147,Vlad
0.419,-0.888,2.339,18.127,-11.292,-15.808,0.411,0.945,2.202,-0.122,13.245,16.663,76,148,Vlad
0.354,-0.889,2.326,9.216,6.47,-15.808,0.327,0.983,2.204,3.845,20.02,14.954,76,149,Vlad
0.377,-0.976,2.314,2.014,-0.854,-20.874,0.412,0.966,2.215,2.38,18.311,14.832,76,150,Vlad
0.356,-0.985,2.321,2.38,-20.813,-15.503,0.426,0.993,2.258,1.587,13.367,13.611,76,151,Vlad
0.366,-0.935,2.311,4.761,-31.616,-17.761,0.433,0.996,2.291,-2.93,6.653,8.911,76,152,Vlad
0.291,-0.911,2.262,-1.77,-17.456,-17.639,0.415,0.953,2.3,-2.502,8.85,4.578,76,153,Vlad
0.305,-0.983,2.25,-1.465,-22.034,-16.724,0.487,0.994,2.314,-4.883,2.258,4.089,76,154,Vlad
0.391,-1.002,2.236,3.418,-24.658,-13.733,0.446,0.969,2.317,-4.639,-6.897,2.625,76,155,Vlad
0.348,-0.991,2.233,5.554,-21.851,-12.268,0.434,0.931,2.305,-3.357,-9.094,1.465,76,156,Vlad
0.34,-1.001,2.23,5.188,-10.62,-9.094,0.443,0.916,2.314,-1.709,-8.179,1.221,76,157,Vlad
0.363,-1.015,2.258,8.423,-6.226,-6.104,0.482,0.933,2.309,-0.244,-13.428,2.319,76,158,Vlad
0.455,-0.991,2.287,14.832,-10.925,-2.808,0.455,0.906,2.31,1.587,-20.447,2.747,76,159,Vlad
0.381,-0.958,2.325,14.099,-4.761,-0.183,0.397,0.892,2.282,6.958,-17.151,2.563,76,160,Vlad
0.337,-0.944,2.338,11.108,-0.793,1.77,0.426,0.917,2.242,9.46,-13.977,2.93,76,161,Vlad
0.393,-0.948,2.354,9.705,-3.845,1.831,0.471,0.919,2.235,10.62,-11.719,2.93,76,162,Vlad
0.438,-0.935,2.359,8.118,-8.545,1.892,0.49,0.897,2.259,13.428,-10.437,1.892,76,163,Vlad
0.353,-0.94,2.367,2.93,-5.737,1.587,0.419,0.905,2.245,19.592,-5.859,1.587,76,164,Vlad
0.32,-0.941,2.381,-1.526,-7.813,3.296,0.429,0.939,2.194,21.606,-5.798,0.854,76,165,Vlad
0.324,-0.941,2.374,-5.432,-6.592,3.662,0.545,0.956,2.186,18.005,-8.057,1.282,76,166,Vlad
0.335,-0.943,2.367,-10.864,-3.723,1.282,0.49,0.989,2.155,17.273,0.061,3.479,76,167,Vlad
0.364,-0.931,2.351,-18.372,-1.099,-0.244,0.483,0.963,2.171,23.193,0.793,2.869,76,168,Vlad
0.273,-0.94,2.321,-22.4,-1.16,-0.366,0.46,0.872,2.216,27.893,-6.226,2.319,76,169,Vlad
0.202,-0.984,2.311,-22.4,-26.733,5.005,0.411,0.82,2.227,35.4,-7.446,1.343,76,170,Vlad
0.493,-0.966,2.344,-21.179,-57.8,3.479,0.388,0.819,2.19,36.072,-10.071,1.343,76,171,Vlad
0.543,-0.905,2.366,-22.339,-67.627,-1.526,0.403,0.817,2.126,37.476,-13.245,3.479,76,172,Vlad
0.534,-0.895,2.35,-31.128,-46.875,0.61,0.408,0.807,2.081,42.358,-9.888,6.47,76,173,Vlad
0.482,-0.833,2.295,-37.476,-40.039,5.249,0.417,0.844,2.051,45.166,-6.775,8.301,76,174,Vlad
0.346,-0.834,2.284,-33.691,-44.983,10.864,0.396,0.881,2.038,46.997,-4.211,11.841,76,175,Vlad
0.249,-0.858,2.171,-33.264,-38.147,6.714,0.375,0.805,2.075,49.561,-5.676,14.343,76,176,Vlad
0.282,-0.865,2.108,-37.231,-38.269,1.404,0.449,0.74,2.063,57.068,0.122,18.494,76,177,Vlad
0.335,-0.873,2.098,-44.128,-31.921,-4.517,0.417,0.831,2.03,58.594,3.662,19.47,76,178,Vlad
0.366,-0.879,2.075,-47.485,-26.611,-8.179,0.476,0.853,2.006,56.885,-1.343,19.287,76,179,Vlad
0.266,-0.947,2.124,-47.119,-23.01,-4.761,0.451,0.802,2.009,56.396,-8.423,21.606,76,180,Vlad
0.303,-0.805,2.104,-50.537,-17.761,-9.155,0.435,0.802,1.963,59.875,-14.343,26.001,76,181,Vlad
0.259,-0.746,2.065,-57.739,-4.761,-10.803,0.422,0.809,1.923,58.167,-23.987,26.978,76,182,Vlad
0.404,-0.794,2.037,-65.918,8.85,-20.02,0.349,0.759,1.878,59.631,-23.682,27.283,76,183,Vlad
0.421,-0.737,2.004,-65.247,-0.916,-20.081,0.45,0.732,1.858,61.035,-19.653,33.142,76,184,Vlad
0.341,-0.753,1.966,-74.524,1.892,-17.273,0.528,0.727,1.773,64.636,-16.724,37.659,76,185,Vlad
0.313,-0.793,2.012,-81.116,-7.202,-16.418,0.473,0.763,1.752,61.646,-17.517,35.645,76,186,Vlad
0.45,-0.694,1.951,-79.59,-26.062,-23.804,0.428,0.701,1.774,61.89,-14.099,37.476,76,187,Vlad
0.396,-0.712,1.885,-92.041,-22.339,-25.635,0.417,0.619,1.783,64.026,-10.193,45.41,76,188,Vlad
0.431,-0.823,1.727,-92.529,-18.616,-19.897,0.537,0.587,1.718,68.787,-6.592,54.199,76,189,Vlad
0.349,-0.774,1.722,-88.623,-14.099,-17.395,0.57,0.668,1.661,73.181,-1.648,54.443,76,190,Vlad
0.324,-0.701,1.778,-92.957,-5.127,-17.761,0.473,0.607,1.68,73.669,-0.732,52.856,76,191,Vlad
0.52,-0.656,1.688,-100.22,0.916,-25.879,0.482,0.517,1.732,77.393,3.723,59.265,76,192,Vlad
0.491,-0.821,1.589,-100.83,3.357,-25.146,0.633,0.431,1.652,84.106,8.789,69.641,76,193,Vlad
0.383,-0.798,1.625,-86.304,-2.747,-17.151,0.588,0.584,1.599,83.557,10.376,72.327,76,194,Vlad
0.29,-0.665,1.678,-81.177,8.24,-21.667,0.497,0.548,1.648,88.806,18.188,69.153,76,195,Vlad
0.324,-0.6,1.706,-84.412,7.385,-32.288,0.68,0.412,1.663,94.971,27.527,72.449,76,196,Vlad
0.519,-0.646,1.583,-89.6,9.094,-41.382,0.717,0.557,1.483,89.05,28.809,78.918,76,197,Vlad
0.521,-0.744,1.476,-87.219,7.263,-43.091,0.578,0.555,1.586,92.712,36.072,74.28,76,198,Vlad
0.362,-0.732,1.515,-72.021,-2.441,-36.926,0.721,0.504,1.58,93.018,39.001,75.562,76,199,Vlad
0.385,-0.534,1.641,-70.007,-3.052,-42.358,0.813,0.531,1.474,84.839,28.625,80.811,76,200,Vlad
0.512,-0.588,1.576,-83.862,13.306,-53.223,0.725,0.553,1.487,78.369,28.564,77.271,77,0,Vlad
0.553,-0.641,1.479,-81.909,18.188,-54.321,0.658,0.463,1.483,73.853,39.49,75.378,77,1,Vlad
0.525,-0.638,1.473,-81.604,16.418,-49.072,0.795,0.451,1.489,74.829,25.879,77.515,77,2,Vlad
0.569,-0.715,1.43,-83.801,10.986,-47.913,1.002,0.387,1.474,78.552,1.099,77.637,77,3,Vlad
0.502,-0.607,1.499,-71.533,-18.738,-51.941,0.851,0.31,1.501,80.933,-0.732,72.388,77,4,Vlad
0.497,-0.546,1.503,-84.473,-11.536,-47.607,0.762,0.296,1.488,84.839,14.587,71.106,77,5,Vlad
0.642,-0.561,1.418,-87.463,-15.869,-46.509,0.764,0.279,1.462,87.463,14.038,71.655,77,6,Vlad
0.672,-0.545,1.396,-86.914,-27.893,-50.781,0.83,0.199,1.432,91.309,4.822,70.435,77,7,Vlad
0.621,-0.488,1.39,-89.844,-30.579,-43.884,0.916,0.171,1.477,88.684,-4.333,71.411,77,8,Vlad
0.615,-0.442,1.395,-94.543,-27.405,-40.405,0.89,0.121,1.524,87.463,-0.61,70.374,77,9,Vlad
0.648,-0.418,1.287,-103.821,-18.738,-40.161,0.802,0.058,1.551,86.487,9.277,68.298,77,10,Vlad
0.577,-0.399,1.228,-102.295,-45.349,-35.706,0.844,0.045,1.517,84.656,19.226,70.129,77,11,Vlad
0.421,-0.361,1.242,-99.487,-42.48,-31.006,0.977,0.043,1.52,77.82,13.245,74.219,77,12,Vlad
0.508,-0.383,1.244,-96.68,-16.663,-32.593,0.977,-0.008,1.579,70.129,7.996,74.646,77,13,Vlad
0.627,-0.278,1.21,-89.966,5.493,-40.71,0.845,-0.013,1.533,67.566,20.63,74.524,77,14,Vlad
0.583,-0.204,1.16,-91.492,-6.592,-37.781,0.893,-0.011,1.507,61.951,29.053,76.843,77,15,Vlad
0.491,-0.203,1.151,-88.989,9.46,-36.804,0.944,-0.061,1.508,58.838,18.433,79.651,77,16,Vlad
0.574,-0.205,1.215,-83.13,27.039,-46.936,0.897,-0.115,1.531,53.223,4.578,78.613,77,17,Vlad
0.701,-0.132,1.228,-70.251,41.565,-55.115,0.825,-0.119,1.534,50.354,6.958,81.116,77,18,Vlad
0.774,-0.095,1.144,-70.679,45.593,-54.199,0.844,-0.149,1.491,45.41,-2.197,82.764,77,19,Vlad
0.654,-0.146,1.138,-65.002,45.898,-56.274,0.863,-0.197,1.503,46.082,-9.399,84.473,77,20,Vlad
0.577,-0.158,1.223,-55.847,36.194,-53.955,0.808,-0.251,1.469,53.345,-6.897,85.693,77,21,Vlad
0.745,-0.128,1.262,-52.063,34.119,-60.059,0.897,-0.372,1.464,55.054,-15.32,84.167,77,22,Vlad
0.75,-0.06,1.23,-48.767,10.498,-63.66,0.845,-0.41,1.5,54.993,-17.822,85.083,77,23,Vlad
0.67,-0.045,1.234,-50.11,-3.845,-59.082,0.786,-0.37,1.542,53.04,-8.057,83.374,77,24,Vlad
0.655,-0.014,1.231,-48.157,8.85,-56.763,0.807,-0.399,1.507,49.866,-21.362,81.299,77,25,Vlad
0.74,0.082,1.265,-48.279,-7.813,-62.927,0.857,-0.43,1.566,47.241,-26.672,83.313,77,26,Vlad
0.754,0.116,1.255,-63.293,-13.123,-61.035,0.967,-0.545,1.579,41.992,-27.527,78.552,77,27,Vlad
0.664,0.097,1.238,-70.618,-1.16,-55.298,0.83,-0.559,1.646,36.255,1.709,73.73,77,28,Vlad
0.608,0.138,1.187,-72.754,-2.441,-46.387,0.75,-0.553,1.624,31.921,23.132,69.458,77,29,Vlad
0.492,0.186,1.189,-73.975,6.287,-49.866,0.73,-0.512,1.583,20.203,22.278,68.848,77,30,Vlad
0.658,0.231,1.158,-70.313,-3.845,-52.063,0.772,-0.572,1.573,11.719,11.78,66.345,77,31,Vlad
0.759,0.299,1.193,-67.81,-5.066,-54.077,0.753,-0.606,1.6,2.197,3.418,65.674,77,32,Vlad
0.697,0.318,1.224,-62.561,0.244,-51.88,0.671,-0.61,1.601,1.16,6.042,65.308,77,33,Vlad
0.593,0.33,1.264,-52.124,4.333,-51.758,0.76,-0.598,1.607,-0.977,-5.676,60.791,77,34,Vlad
0.612,0.329,1.235,-44.678,-6.104,-56.091,0.854,-0.618,1.579,-0.671,-26.062,56.335,77,35,Vlad
0.626,0.379,1.304,-40.283,-19.592,-56.152,0.893,-0.659,1.538,1.953,-28.992,47.302,77,36,Vlad
0.743,0.34,1.29,-35.4,-13.062,-53.467,0.823,-0.648,1.478,4.395,-21.912,35.828,77,37,Vlad
0.866,0.372,1.189,-33.142,-26.367,-46.997,0.788,-0.67,1.439,0.854,-26.611,24.109,77,38,Vlad
0.785,0.341,1.216,-38.147,-13.0,-35.645,0.756,-0.627,1.498,-9.033,-41.992,16.052,77,39,Vlad
0.684,0.319,1.197,-29.785,-7.935,-36.926,0.64,-0.662,1.529,-14.16,-48.157,12.878,77,40,Vlad
0.687,0.401,1.249,-19.592,-16.174,-29.846,0.643,-0.683,1.573,-15.93,-43.579,11.536,77,41,Vlad
0.826,0.449,1.295,-22.705,-32.104,-28.32,0.627,-0.675,1.61,-17.212,-36.316,7.385,77,42,Vlad
0.68,0.434,1.304,-20.935,-29.724,-17.578,0.574,-0.685,1.593,-14.404,-15.259,5.371,77,43,Vlad
0.584,0.46,1.31,-9.094,-26.794,-11.108,0.667,-0.639,1.564,-11.841,-2.38,2.686,77,44,Vlad
0.616,0.462,1.246,-4.333,-26.123,-6.165,0.693,-0.666,1.52,-10.498,1.16,-3.052,77,45,Vlad
0.533,0.478,1.259,3.967,-22.888,-2.38,0.671,-0.668,1.493,-9.338,7.935,-10.254,77,46,Vlad
0.5,0.454,1.292,9.583,-17.09,-3.601,0.723,-0.653,1.487,-10.925,2.136,-16.479,77,47,Vlad
0.614,0.472,1.263,15.686,-8.789,-3.967,0.715,-0.655,1.497,-9.277,1.404,-23.743,77,48,Vlad
0.636,0.459,1.28,14.099,-7.019,-2.258,0.736,-0.644,1.513,-8.545,2.075,-28.992,77,49,Vlad
0.591,0.412,1.255,16.602,14.832,3.052,0.732,-0.652,1.518,-7.813,3.113,-35.034,77,50,Vlad
0.593,0.437,1.238,15.686,21.24,10.132,0.74,-0.641,1.505,-7.141,8.301,-41.626,77,51,Vlad
0.603,0.435,1.204,11.475,14.587,13.611,0.7,-0.634,1.479,-7.751,7.568,-48.401,77,52,Vlad
0.611,0.422,1.155,8.728,11.475,18.005,0.712,-0.619,1.457,-10.437,-1.465,-54.932,77,53,Vlad
0.661,0.445,1.157,8.179,5.798,22.705,0.696,-0.575,1.452,-9.766,-14.099,-61.279,77,54,Vlad
0.693,0.436,1.146,7.507,6.226,25.879,0.73,-0.587,1.436,-8.484,-22.583,-64.453,77,55,Vlad
0.646,0.437,1.175,6.287,6.958,29.541,0.75,-0.59,1.43,-11.841,-25.146,-68.604,77,56,Vlad
0.721,0.377,1.16,6.104,-1.221,31.555,0.664,-0.579,1.411,-12.207,-21.301,-74.707,77,57,Vlad
0.792,0.356,1.166,2.991,-9.399,43.823,0.812,-0.497,1.404,-22.217,-27.1,-77.515,77,58,Vlad
0.724,0.363,1.16,3.967,0.916,58.716,0.862,-0.504,1.417,-30.334,-26.184,-80.75,77,59,Vlad
0.584,0.398,1.19,4.639,-2.747,76.721,0.894,-0.501,1.442,-30.884,-6.042,-87.28,77,60,Vlad
0.559,0.403,1.304,3.235,-6.958,78.918,0.848,-0.472,1.437,-33.63,12.39,-93.75,77,61,Vlad
0.597,0.37,1.157,10.315,-24.841,77.82,0.832,-0.434,1.425,-35.217,21.24,-99.976,77,62,Vlad
0.685,0.349,1.171,14.832,-16.418,72.51,0.814,-0.35,1.382,-41.077,17.7,-101.868,77,63,Vlad
0.66,0.333,1.178,24.719,5.92,73.059,0.873,-0.341,1.365,-43.457,13.184,-101.99,77,64,Vlad
0.635,0.364,1.17,33.325,8.118,75.928,0.92,-0.279,1.366,-48.462,11.597,-102.356,77,65,Vlad
0.612,0.282,1.148,41.565,16.113,73.914,0.913,-0.259,1.413,-52.246,14.954,-103.943,77,66,Vlad
0.7,0.254,1.177,49.377,-0.671,70.313,0.846,-0.21,1.425,-54.138,16.846,-105.835,77,67,Vlad
0.674,0.204,1.178,51.941,-4.456,72.021,0.854,-0.162,1.417,-55.725,12.817,-106.506,77,68,Vlad
0.703,0.141,1.201,56.519,7.874,71.411,0.873,-0.091,1.415,-59.021,3.845,-105.896,77,69,Vlad
0.753,0.132,1.163,58.96,14.648,73.669,0.91,-0.108,1.43,-60.12,5.493,-104.98,77,70,Vlad
0.669,0.076,1.146,60.669,10.376,72.632,0.834,0.006,1.431,-64.331,3.967,-102.173,77,71,Vlad
0.588,0.014,1.167,63.416,3.235,71.716,0.808,-0.004,1.442,-63.721,4.395,-103.516,77,72,Vlad
0.708,-0.011,1.166,65.002,-13.245,71.167,0.791,0.027,1.449,-62.317,3.845,-102.783,77,73,Vlad
0.806,-0.05,1.187,67.993,-14.771,68.054,0.743,0.059,1.483,-62.683,3.723,-101.624,77,74,Vlad
0.71,-0.072,1.121,71.716,-2.136,67.444,0.744,0.09,1.504,-62.012,-0.244,-100.281,77,75,Vlad
0.573,-0.109,1.198,74.219,0.305,70.007,0.709,0.134,1.455,-65.186,-1.343,-97.046,77,76,Vlad
0.507,-0.142,1.167,76.233,-4.7,72.021,0.773,0.128,1.469,-63.232,1.465,-93.323,77,77,Vlad
0.566,-0.147,1.192,81.116,-10.925,70.679,0.753,0.184,1.462,-66.406,-1.221,-91.492,77,78,Vlad
0.634,-0.145,1.233,86.731,-5.249,67.81,0.57,0.213,1.478,-67.383,9.888,-90.271,77,79,Vlad
0.582,-0.171,1.197,89.417,1.831,63.354,0.7,0.234,1.482,-65.552,6.775,-85.938,77,80,Vlad
0.49,-0.224,1.226,96.13,8.85,61.951,0.709,0.306,1.484,-73.853,-8.85,-81.726,77,81,Vlad
0.46,-0.236,1.313,99.121,12.512,57.678,0.656,0.304,1.497,-70.129,-1.16,-78.918,77,82,Vlad
0.544,-0.214,1.318,101.685,11.536,53.345,0.685,0.347,1.463,-70.74,1.648,-76.66,77,83,Vlad
0.598,-0.277,1.303,99.731,11.414,45.044,0.583,0.405,1.483,-73.73,2.502,-75.5,77,84,Vlad
0.569,-0.339,1.339,102.356,9.033,41.809,0.609,0.453,1.493,-76.294,4.883,-71.594,77,85,Vlad
0.572,-0.368,1.359,102.966,16.296,43.762,0.553,0.505,1.458,-81.482,-2.869,-68.787,77,86,Vlad
0.57,-0.4,1.41,101.501,17.456,44.189,0.634,0.519,1.546,-87.158,-17.822,-62.805,77,87,Vlad
0.505,-0.446,1.4,101.99,17.334,39.917,0.628,0.64,1.604,-91.309,-28.32,-57.312,77,88,Vlad
0.426,-0.434,1.496,102.478,9.949,39.49,0.68,0.61,1.586,-88.623,-27.283,-54.382,77,89,Vlad
0.539,-0.423,1.505,96.863,14.099,34.424,0.659,0.665,1.583,-91.98,-25.696,-49.866,77,90,Vlad
0.674,-0.492,1.491,92.834,12.329,27.405,0.495,0.685,1.646,-88.196,-21.667,-50.781,77,91,Vlad
0.645,-0.551,1.541,88.745,31.128,26.245,0.512,0.623,1.684,-82.703,-21.484,-51.392,77,92,Vlad
0.588,-0.564,1.546,79.651,40.222,28.625,0.554,0.711,1.631,-85.266,-21.729,-48.767,77,93,Vlad
0.564,-0.705,1.588,84.167,1.709,24.841,0.501,0.698,1.723,-84.534,-27.771,-51.147,77,94,Vlad
0.507,-0.693,1.63,84.9,-8.728,29.419,0.61,0.704,1.721,-88.989,-33.569,-47.18,78,0,Vlad
0.592,-0.664,1.617,82.458,1.831,28.87,0.448,0.691,1.767,-90.149,-31.494,-45.044,78,1,Vlad
0.56,-0.702,1.565,78.857,-9.644,31.372,0.489,0.699,1.755,-90.393,-27.283,-44.8,78,2,Vlad
0.421,-0.719,1.574,82.214,-18.921,34.79,0.494,0.72,1.777,-90.271,-32.104,-41.138,78,3,Vlad
0.441,-0.671,1.667,91.003,-29.114,32.715,0.495,0.698,1.811,-90.271,-36.011,-36.56,78,4,Vlad
0.426,-0.677,1.654,88.318,-26.245,30.884,0.521,0.743,1.866,-84.29,-33.569,-33.447,78,5,Vlad
0.465,-0.631,1.664,86.975,-26.001,30.09,0.421,0.717,1.875,-79.224,-18.127,-30.579,78,6,Vlad
0.407,-0.66,1.648,81.665,-27.1,27.954,0.453,0.699,1.872,-67.383,-3.296,-23.926,78,7,Vlad
0.348,-0.659,1.74,84.656,-37.537,27.161,0.396,0.771,1.9,-61.157,-14.038,-18.86,78,8,Vlad
0.315,-0.577,1.763,81.482,-39.551,19.531,0.433,0.759,1.938,-54.932,-24.536,-13.733,78,9,Vlad
0.405,-0.579,1.756,76.599,-35.583,13.794,0.45,0.708,1.891,-42.236,-13.55,-6.653,78,10,Vlad
0.381,-0.61,1.765,71.96,-28.503,6.348,0.367,0.856,1.855,-31.311,1.587,-5.005,78,11,Vlad
0.472,-0.635,1.812,62.134,-25.879,0.916,0.41,0.903,1.875,-30.701,-0.061,-6.653,78,12,Vlad
0.478,-0.655,1.803,47.302,-19.897,-6.165,0.432,0.843,1.866,-31.494,1.038,-6.409,78,13,Vlad
0.414,-0.798,1.783,30.701,-13.611,-9.216,0.465,0.845,1.881,-27.1,9.888,-7.69,78,14,Vlad
0.406,-0.844,1.818,22.522,-13.428,-9.033,0.483,0.872,1.878,-25.818,12.512,-10.803,78,15,Vlad
0.422,-0.823,1.886,17.212,-16.724,-8.85,0.33,0.967,1.892,-27.771,18.433,-17.7,78,16,Vlad
0.39,-0.883,1.877,11.047,-5.859,-8.301,0.48,0.945,1.918,-41.748,9.46,-22.522,78,17,Vlad
0.483,-0.949,1.854,13.855,-1.831,-3.54,0.448,0.855,1.953,-47.546,13.611,-21.912,78,18,Vlad
0.483,-0.967,1.833,17.578,0.305,1.648,0.42,0.869,1.962,-45.166,21.179,-21.729,78,19,Vlad
0.599,-0.944,1.819,24.963,-3.906,3.601,0.409,0.907,1.996,-45.776,15.503,-21.851,78,20,Vlad
0.474,-1.002,1.782,26.367,-3.357,5.676,0.405,0.871,2.025,-48.462,8.24,-19.165,78,21,Vlad
0.498,-1.009,1.808,36.804,-18.433,8.85,0.371,0.862,2.065,-47.852,6.653,-16.235,78,22,Vlad
0.478,-0.889,1.826,45.471,-26.489,10.803,0.341,0.896,2.086,-44.434,7.935,-15.625,78,23,Vlad
0.455,-0.83,1.824,49.5,-13.184,11.658,0.316,0.933,2.08,-46.631,8.24,-14.221,78,24,Vlad
0.468,-0.857,1.825,53.223,-14.954,11.658,0.34,0.975,2.1,-46.326,7.446,-13.184,78,25,Vlad
0.439,-0.854,1.827,59.265,-18.738,11.047,0.374,0.945,2.143,-46.326,3.357,-11.963,78,26,Vlad
0.49,-0.797,1.85,64.026,-19.775,11.292,0.369,0.924,2.173,-44.678,5.127,-10.559,78,27,Vlad
0.399,-0.816,1.882,59.204,-15.93,10.498,0.333,0.948,2.189,-38.94,3.845,-9.583,78,28,Vlad
0.385,-0.814,1.902,56.458,-15.808,10.681,0.389,0.944,2.218,-36.499,-7.324,-8.301,78,29,Vlad
0.386,-0.869,1.949,56.213,-8.484,9.277,0.358,0.893,2.225,-29.785,-10.132,-5.432,78,30,Vlad
0.426,-0.866,1.964,52.856,2.808,8.85,0.337,0.898,2.217,-23.071,-9.888,-3.113,78,31,Vlad
0.441,-0.825,2.0,50.659,10.803,8.911,0.336,0.879,2.197,-22.278,-15.625,0.0,78,32,Vlad
0.413,-0.848,2.018,43.274,20.752,11.414,0.35,0.858,2.166,-19.592,-16.479,1.953,78,33,Vlad
0.427,-0.853,2.023,39.429,19.165,12.085,0.379,0.906,2.189,-20.752,-15.869,3.296,78,34,Vlad
0.402,-0.832,2.026,33.325,22.522,10.681,0.396,0.905,2.191,-21.606,-24.17,4.7,78,35,Vlad
0.372,-0.854,2.048,29.297,29.968,10.193,0.437,0.911,2.192,-20.813,-25.696,8.85,78,36,Vlad
0.392,-0.874,2.08,30.762,31.86,7.568,0.404,1.038,2.207,-18.738,-23.926,12.817,78,37,Vlad
0.345,-0.842,2.108,27.344,29.419,3.662,0.376,1.009,2.222,-18.188,-31.799,11.475,78,38,Vlad
0.364,-0.858,2.132,26.123,31.25,1.404,0.45,0.957,2.196,-19.775,-35.4,8.362,78,39,Vlad
0.372,-0.882,2.169,31.189,24.597,0.183,0.477,0.912,2.229,-23.193,-24.841,-0.549,78,40,Vlad
0.29,-0.877,2.196,35.95,29.114,-1.038,0.424,0.818,2.254,-24.658,-15.808,-8.118,78,41,Vlad
0.182,-0.907,2.171,34.485,47.913,-1.038,0.369,0.827,2.248,-22.095,-2.014,-9.338,78,42,Vlad
0.371,-0.999,2.201,40.466,46.692,-6.409,0.407,0.833,2.258,-20.081,-2.197,-7.874,78,43,Vlad
0.687,-0.95,2.331,48.279,31.677,-10.681,0.449,0.784,2.296,-17.456,-2.991,-2.319,78,44,Vlad
0.656,-0.874,2.316,38.269,35.095,-9.583,0.479,0.795,2.323,-15.625,-2.258,1.892,78,45,Vlad
0.48,-0.797,2.318,27.405,39.612,-2.808,0.331,0.853,2.341,-11.169,0.488,5.798,78,46,Vlad
0.395,-0.797,2.331,26.184,27.161,-0.366,0.349,0.912,2.318,-5.798,0.122,10.742,78,47,Vlad
0.459,-0.811,2.355,24.841,14.771,-5.615,0.443,0.905,2.362,-2.808,-10.01,15.381,78,48,Vlad
0.598,-0.782,2.351,21.973,11.902,-11.597,0.448,0.853,2.412,2.93,-3.784,17.578,78,49,Vlad
0.567,-0.844,2.359,14.16,3.418,-14.587,0.484,0.942,2.407,10.559,6.165,15.076,78,50,Vlad
0.494,-0.897,2.336,10.437,-0.793,-10.376,0.46,0.968,2.387,12.512,1.892,11.78,78,51,Vlad
0.347,-0.948,2.347,5.554,-13.55,-8.606,0.517,0.944,2.38,13.55,-2.93,9.155,78,52,Vlad
0.419,-0.956,2.371,3.723,-19.531,-6.226,0.458,0.902,2.392,15.015,-6.226,6.47,78,53,Vlad
0.453,-0.899,2.4,0.122,-15.259,-8.667,0.462,0.942,2.375,16.541,-6.775,3.113,78,54,Vlad
