ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
0.547,-0.633,1.466,-59.998,19.348,-23.315,0.639,0.441,1.433,40.771,2.38,33.936,59,12,Vlad
0.652,-0.606,1.427,-55.664,11.841,-24.719,0.651,0.463,1.463,40.039,-4.883,36.438,59,13,Vlad
0.642,-0.586,1.407,-52.307,11.658,-29.053,0.646,0.438,1.451,41.443,-5.493,36.377,59,14,Vlad
0.624,-0.583,1.365,-48.279,7.202,-27.039,0.697,0.401,1.463,42.725,-5.676,38.208,59,15,Vlad
0.595,-0.568,1.373,-44.8,3.174,-26.733,0.676,0.377,1.396,43.762,-5.432,39.49,59,16,Vlad
0.649,-0.517,1.388,-43.03,2.747,-27.1,0.727,0.403,1.387,42.908,-8.24,41.626,59,17,Vlad
0.597,-0.483,1.394,-41.199,5.005,-26.55,0.718,0.389,1.414,42.297,-7.874,42.114,59,18,Vlad
0.634,-0.476,1.389,-39.49,3.235,-26.855,0.725,0.344,1.375,43.762,-4.822,42.419,59,19,Vlad
0.619,-0.47,1.416,-37.72,1.099,-26.794,0.725,0.339,1.318,43.152,-10.193,40.894,59,20,Vlad
0.612,-0.454,1.449,-39.551,7.08,-26.428,0.75,0.319,1.335,39.551,-7.385,40.955,59,21,Vlad
0.626,-0.415,1.369,-38.635,5.615,-27.283,0.756,0.292,1.357,38.269,-2.502,38.94,59,22,Vlad
0.667,-0.426,1.38,-37.842,0.916,-30.029,0.716,0.251,1.348,38.513,-4.395,38.757,59,23,Vlad
0.64,-0.404,1.406,-38.208,-5.493,-28.503,0.682,0.239,1.347,35.828,-9.827,38.269,59,24,Vlad
0.683,-0.417,1.389,-37.903,-3.601,-32.837,0.668,0.229,1.341,34.851,-6.958,36.56,59,25,Vlad
0.674,-0.436,1.32,-33.386,-8.545,-34.18,0.729,0.185,1.38,33.386,-6.104,36.133,59,26,Vlad
0.659,-0.382,1.32,-35.339,-14.404,-30.151,0.706,0.158,1.38,34.912,-5.371,37.903,59,27,Vlad
0.694,-0.376,1.349,-31.921,-25.818,-34.302,0.711,0.158,1.371,36.621,-0.977,36.011,59,28,Vlad
0.651,-0.355,1.331,-30.457,-21.912,-35.767,0.708,0.143,1.368,37.903,3.845,33.63,59,29,Vlad
0.64,-0.329,1.329,-32.715,-10.376,-32.41,0.709,0.136,1.329,37.72,6.897,33.875,59,30,Vlad
0.593,-0.298,1.326,-34.058,-9.888,-29.114,0.755,0.105,1.315,37.231,7.629,36.743,59,31,Vlad
0.601,-0.252,1.358,-36.011,-5.798,-28.564,0.754,0.093,1.339,36.865,6.592,41.077,59,32,Vlad
0.642,-0.236,1.357,-38.452,-0.732,-30.823,0.743,0.07,1.336,36.255,5.371,38.33,59,33,Vlad
0.636,-0.204,1.333,-41.809,2.686,-30.457,0.805,0.064,1.296,36.682,4.211,38.147,59,34,Vlad
0.615,-0.212,1.334,-43.213,3.052,-28.442,0.813,0.041,1.297,34.607,2.014,36.926,59,35,Vlad
0.675,-0.222,1.328,-45.898,5.188,-30.457,0.773,0.022,1.318,32.227,3.357,39.734,59,36,Vlad
0.638,-0.191,1.306,-47.607,7.141,-33.081,0.745,0.016,1.323,29.968,5.249,39.429,59,37,Vlad
0.655,-0.181,1.278,-48.401,-3.418,-33.142,0.75,-0.011,1.312,29.907,3.479,38.086,59,38,Vlad
0.691,-0.175,1.27,-46.997,-6.653,-34.302,0.81,-0.031,1.319,27.649,-3.113,36.316,59,39,Vlad
0.709,-0.147,1.238,-43.823,-2.075,-36.926,0.787,-0.042,1.363,27.039,-3.113,39.49,59,40,Vlad
0.715,-0.135,1.227,-42.297,-7.08,-37.659,0.739,-0.066,1.356,28.381,-0.305,39.612,59,41,Vlad
0.683,-0.123,1.225,-40.405,-17.212,-32.959,0.714,-0.07,1.301,27.283,-6.47,36.133,59,42,Vlad
0.601,-0.105,1.222,-37.72,-11.658,-33.752,0.727,-0.078,1.311,25.269,-9.583,32.837,59,43,Vlad
0.637,-0.065,1.216,-33.325,-23.56,-36.743,0.755,-0.115,1.345,23.071,-10.986,32.349,59,44,Vlad
0.723,-0.029,1.209,-32.043,-35.706,-36.804,0.75,-0.153,1.348,22.583,-8.545,31.982,59,45,Vlad
0.699,-0.018,1.214,-31.616,-41.626,-35.461,0.794,-0.125,1.355,23.193,-3.967,30.762,59,46,Vlad
0.716,-0.088,1.214,-30.518,-33.081,-32.471,0.756,-0.114,1.352,24.353,0.854,27.527,59,47,Vlad
0.659,-0.047,1.202,-29.053,-14.648,-33.203,0.813,-0.12,1.375,27.588,4.028,30.64,59,48,Vlad
0.718,-0.027,1.232,-29.175,-12.634,-29.114,0.834,-0.058,1.325,33.997,3.845,27.405,59,49,Vlad
0.65,0.006,1.232,-29.785,-8.362,-25.818,0.778,-0.15,1.281,38.208,3.418,25.757,59,50,Vlad
0.652,0.021,1.218,-29.663,2.014,-26.062,0.754,-0.158,1.279,38.757,3.174,21.423,59,51,Vlad
0.608,0.023,1.207,-28.87,8.118,-26.245,0.791,-0.198,1.329,36.316,-1.038,19.287,59,52,Vlad
0.71,0.006,1.21,-30.823,11.292,-24.719,0.745,-0.208,1.366,34.18,-6.836,17.639,59,53,Vlad
0.701,0.043,1.167,-35.339,15.625,-18.127,0.677,-0.251,1.378,31.372,-7.141,18.738,59,54,Vlad
0.644,0.047,1.168,-39.856,11.597,-18.127,0.689,-0.269,1.381,27.039,-8.728,17.334,59,55,Vlad
0.748,0.0,1.159,-42.725,7.385,-14.282,0.7,-0.29,1.398,23.987,-9.46,17.639,59,56,Vlad
0.715,0.071,1.161,-43.945,6.226,-10.437,0.658,-0.3,1.414,23.193,-3.662,22.095,59,57,Vlad
0.67,0.134,1.194,-40.527,7.019,-10.864,0.673,-0.294,1.389,19.897,-2.869,21.179,59,58,Vlad
0.624,0.127,1.236,-33.569,5.066,-10.864,0.654,-0.312,1.387,18.372,0.549,18.677,59,59,Vlad
0.618,0.134,1.272,-28.809,2.686,-11.963,0.655,-0.327,1.383,18.86,3.296,19.226,59,60,Vlad
0.642,0.165,1.313,-25.452,3.784,-15.564,0.718,-0.332,1.388,19.714,3.662,20.203,59,61,Vlad
0.598,0.199,1.312,-23.926,8.85,-14.954,0.699,-0.316,1.388,20.874,7.874,19.836,59,62,Vlad
0.585,0.213,1.313,-22.766,13.0,-16.113,0.729,-0.336,1.359,20.996,11.414,20.935,59,63,Vlad
0.551,0.219,1.31,-21.057,8.301,-18.188,0.713,-0.352,1.365,18.677,9.033,19.714,59,64,Vlad
0.586,0.194,1.327,-21.912,3.357,-20.325,0.67,-0.345,1.375,16.602,1.648,18.982,59,65,Vlad
0.605,0.231,1.301,-23.193,-0.671,-20.325,0.716,-0.372,1.412,16.113,-9.46,19.958,59,66,Vlad
0.625,0.256,1.289,-24.17,0.671,-19.531,0.642,-0.351,1.423,17.456,-8.972,20.081,59,67,Vlad
0.703,0.241,1.262,-25.818,-1.709,-20.813,0.771,-0.362,1.436,18.494,-9.277,17.883,59,68,Vlad
0.693,0.235,1.214,-24.597,2.38,-19.287,0.653,-0.361,1.462,20.569,-2.075,14.099,59,69,Vlad
0.68,0.214,1.178,-18.738,9.46,-16.479,0.726,-0.357,1.413,21.484,0.793,14.954,59,70,Vlad
0.703,0.214,1.199,-11.658,1.099,-17.334,0.732,-0.376,1.344,21.179,1.587,13.367,59,71,Vlad
0.699,0.211,1.227,-8.85,5.31,-15.015,0.788,-0.407,1.293,19.897,-1.648,13.367,59,72,Vlad
0.672,0.23,1.264,-8.667,13.611,-14.587,0.755,-0.416,1.272,14.404,-4.272,10.071,59,73,Vlad
0.576,0.31,1.278,-9.155,23.132,-13.794,0.742,-0.387,1.281,9.094,-4.822,7.263,59,74,Vlad
0.715,0.272,1.336,-9.583,15.015,-18.433,0.689,-0.41,1.301,2.93,-4.761,2.136,59,75,Vlad
0.758,0.271,1.314,-9.277,13.489,-16.174,0.658,-0.423,1.353,-0.061,2.319,1.465,59,76,Vlad
0.715,0.296,1.307,-8.606,16.785,-14.526,0.648,-0.423,1.406,-3.418,2.686,-0.183,59,77,Vlad
0.738,0.289,1.274,-6.042,12.39,-12.634,0.653,-0.41,1.419,-3.967,5.493,-2.014,59,78,Vlad
0.672,0.306,1.303,-1.526,5.92,-9.033,0.649,-0.427,1.415,-3.357,8.85,-3.723,59,79,Vlad
0.7,0.295,1.323,2.93,3.174,-3.845,0.689,-0.418,1.378,-4.761,8.85,-3.906,59,80,Vlad
0.66,0.346,1.349,4.15,-0.549,-1.831,0.71,-0.431,1.36,-7.08,5.798,-2.38,59,81,Vlad
0.628,0.314,1.354,7.385,2.991,0.854,0.696,-0.399,1.373,-8.301,5.554,-1.16,59,82,Vlad
0.631,0.3,1.338,7.263,4.578,-0.549,0.706,-0.385,1.405,-8.301,4.822,-1.404,59,83,Vlad
0.695,0.297,1.332,7.751,0.854,-2.38,0.704,-0.394,1.405,-7.629,4.456,-1.343,59,84,Vlad
0.674,0.301,1.322,6.47,0.549,-1.648,0.72,-0.403,1.375,-7.935,5.31,-0.854,59,85,Vlad
0.676,0.271,1.314,5.798,4.333,0.427,0.688,-0.376,1.376,-9.705,5.005,-1.892,59,86,Vlad
0.637,0.284,1.287,4.761,6.958,4.028,0.695,-0.389,1.388,-11.047,2.747,-2.747,59,87,Vlad
0.628,0.281,1.292,4.944,4.395,4.761,0.709,-0.371,1.395,-12.756,-0.244,-4.395,59,88,Vlad
0.696,0.278,1.32,3.967,-1.16,3.54,0.691,-0.391,1.389,-14.648,-0.305,-7.69,59,89,Vlad
0.674,0.284,1.308,3.174,-1.587,3.113,0.702,-0.39,1.392,-16.296,-0.061,-8.85,59,90,Vlad
0.693,0.269,1.313,2.869,0.183,4.15,0.7,-0.378,1.384,-17.334,-0.61,-8.179,59,91,Vlad
0.724,0.271,1.308,2.441,-5.188,2.93,0.731,-0.354,1.371,-19.226,2.502,-9.094,59,92,Vlad
0.692,0.283,1.301,3.723,-1.038,4.395,0.724,-0.352,1.367,-21.118,2.38,-10.254,59,93,Vlad
0.698,0.29,1.303,5.249,-4.7,3.784,0.745,-0.358,1.355,-23.682,1.953,-11.963,59,94,Vlad
0.676,0.274,1.311,7.507,-3.784,2.93,0.753,-0.347,1.333,-24.902,2.38,-13.428,59,95,Vlad
0.673,0.284,1.323,9.399,-2.686,4.333,0.73,-0.33,1.339,-25.574,2.136,-14.648,59,96,Vlad
0.688,0.281,1.305,12.329,0.183,5.432,0.725,-0.326,1.374,-26.184,0.061,-15.93,59,97,Vlad
0.719,0.279,1.303,14.099,-0.732,7.385,0.726,-0.301,1.372,-26.855,-2.808,-15.625,59,98,Vlad
0.719,0.261,1.268,15.442,-0.366,10.376,0.756,-0.312,1.349,-28.503,-5.188,-16.968,59,99,Vlad
0.681,0.257,1.258,17.944,2.38,12.939,0.786,-0.301,1.337,-30.151,-9.216,-20.691,59,100,Vlad
0.693,0.216,1.253,21.912,-0.854,15.991,0.804,-0.261,1.313,-30.518,-6.592,-18.982,59,101,Vlad
0.722,0.23,1.25,24.048,-4.089,16.418,0.78,-0.255,1.299,-33.447,-0.732,-21.118,59,102,Vlad
0.707,0.213,1.273,24.902,-7.996,17.639,0.782,-0.257,1.304,-36.56,2.197,-24.048,59,103,Vlad
0.756,0.209,1.25,28.442,-6.531,18.066,0.792,-0.248,1.311,-38.94,2.136,-28.503,59,104,Vlad
0.635,0.196,1.262,28.442,4.822,15.869,0.762,-0.221,1.314,-39.124,3.418,-29.907,59,105,Vlad
0.73,0.184,1.264,32.532,-0.488,19.958,0.714,-0.204,1.282,-40.161,8.484,-30.151,59,106,Vlad
0.743,0.138,1.264,32.104,-10.742,23.56,0.768,-0.229,1.34,-41.443,4.7,-30.701,59,107,Vlad
0.75,0.159,1.231,34.546,-14.832,21.362,0.721,-0.17,1.333,-41.626,5.249,-30.396,59,108,Vlad
0.743,0.158,1.229,37.415,-14.221,23.438,0.728,-0.168,1.315,-40.955,11.719,-33.447,59,109,Vlad
0.595,0.139,1.238,38.635,-7.263,29.541,0.795,-0.17,1.341,-41.016,7.874,-35.278,59,110,Vlad
0.704,0.134,1.246,38.574,-13.306,26.55,0.799,-0.141,1.354,-40.894,7.263,-36.926,59,111,Vlad
0.751,0.104,1.241,38.879,-20.447,25.024,0.71,-0.116,1.329,-42.419,11.292,-40.894,59,112,Vlad
0.704,0.088,1.254,38.818,-18.86,28.198,0.709,-0.11,1.352,-42.175,7.629,-43.335,59,113,Vlad
0.693,0.066,1.227,40.1,-9.216,29.968,0.754,-0.073,1.348,-43.091,3.235,-38.208,59,114,Vlad
0.609,0.064,1.213,40.71,0.427,32.654,0.744,-0.056,1.306,-44.983,-0.549,-37.903,59,115,Vlad
0.687,0.025,1.196,41.992,-4.15,32.715,0.73,-0.041,1.308,-46.814,-4.395,-37.842,59,116,Vlad
0.724,-0.002,1.186,44.495,-8.484,31.006,0.702,-0.01,1.332,-49.133,-11.536,-39.49,59,117,Vlad
0.735,-0.014,1.195,48.035,-3.906,31.921,0.696,-0.011,1.371,-48.889,-17.09,-40.161,59,118,Vlad
0.691,-0.034,1.21,48.584,6.958,32.898,0.763,0.041,1.325,-45.593,-26.733,-37.842,59,119,Vlad
0.601,-0.015,1.221,51.147,10.437,33.752,0.738,0.055,1.29,-47.241,-27.405,-39.429,59,120,Vlad
0.667,-0.083,1.221,53.162,1.221,32.471,0.792,0.095,1.292,-48.218,-20.142,-38.391,59,121,Vlad
0.658,-0.094,1.219,54.138,-2.502,33.386,0.802,0.103,1.33,-47.729,-9.949,-41.565,59,122,Vlad
0.674,-0.098,1.237,55.176,6.226,32.898,0.738,0.146,1.278,-46.631,0.366,-41.931,59,123,Vlad
0.62,-0.097,1.264,54.993,15.991,32.898,0.754,0.193,1.265,-48.706,-1.831,-44.434,59,124,Vlad
0.628,-0.151,1.251,54.138,16.602,29.053,0.741,0.196,1.246,-50.232,-2.808,-46.814,59,125,Vlad
0.654,-0.19,1.271,56.091,5.066,31.982,0.742,0.182,1.296,-50.354,3.418,-47.852,59,126,Vlad
0.665,-0.221,1.273,56.58,6.042,33.752,0.691,0.221,1.291,-50.171,9.46,-47.424,59,127,Vlad
0.684,-0.242,1.261,55.786,3.296,33.936,0.702,0.23,1.269,-51.208,5.981,-48.401,59,128,Vlad
0.674,-0.262,1.272,57.861,-0.61,34.485,0.689,0.259,1.31,-53.65,-0.122,-49.133,59,129,Vlad
0.657,-0.292,1.287,56.946,3.418,35.278,0.642,0.257,1.353,-52.124,-1.953,-47.18,59,130,Vlad
0.634,-0.298,1.285,56.458,5.493,36.804,0.597,0.269,1.385,-49.683,0.122,-46.326,59,131,Vlad
0.669,-0.305,1.327,56.396,-2.625,36.438,0.584,0.28,1.405,-49.805,-2.38,-45.044,59,132,Vlad
0.64,-0.322,1.309,56.946,-2.441,37.415,0.621,0.285,1.396,-49.622,2.441,-42.175,59,133,Vlad
0.602,-0.336,1.291,57.617,0.427,37.415,0.613,0.315,1.438,-47.791,4.639,-40.588,59,134,Vlad
0.616,-0.372,1.306,59.448,-3.052,35.4,0.586,0.348,1.48,-47.058,-0.488,-38.208,59,135,Vlad
0.537,-0.371,1.323,61.096,-2.808,33.875,0.593,0.341,1.442,-44.128,-3.357,-35.4,59,136,Vlad
0.552,-0.364,1.396,60.547,-1.831,31.311,0.615,0.388,1.433,-41.992,-4.272,-33.508,59,137,Vlad
0.583,-0.365,1.354,58.594,-0.916,33.264,0.608,0.428,1.438,-43.457,-4.395,-31.067,59,138,Vlad
0.609,-0.42,1.382,56.885,1.16,31.738,0.656,0.436,1.498,-40.405,-7.69,-29.785,59,139,Vlad
0.535,-0.465,1.387,57.739,4.761,28.748,0.616,0.506,1.386,-39.978,-9.46,-27.771,59,140,Vlad
0.501,-0.49,1.417,56.885,6.409,26.611,0.643,0.519,1.439,-42.236,-9.888,-27.405,59,141,Vlad
0.575,-0.485,1.399,56.946,2.38,22.217,0.625,0.553,1.388,-44.067,-10.925,-27.527,59,142,Vlad
0.562,-0.503,1.391,55.237,3.845,22.034,0.641,0.552,1.417,-43.091,-10.864,-28.931,59,143,Vlad
0.542,-0.548,1.431,54.749,5.554,20.996,0.625,0.583,1.453,-45.837,-12.39,-27.161,59,144,Vlad
0.589,-0.563,1.457,53.345,4.944,17.456,0.59,0.577,1.421,-46.204,-7.996,-27.344,59,145,Vlad
0.605,-0.585,1.434,53.04,-2.563,18.25,0.568,0.585,1.423,-48.218,-6.775,-28.259,59,146,Vlad
0.576,-0.617,1.419,53.04,0.549,20.203,0.571,0.593,1.476,-48.584,-2.808,-26.855,59,147,Vlad
0.566,-0.635,1.46,53.406,4.944,21.667,0.56,0.578,1.489,-48.462,0.0,-26.978,59,148,Vlad
0.563,-0.659,1.488,54.932,2.014,21.118,0.568,0.609,1.461,-46.753,1.221,-25.696,59,149,Vlad
0.518,-0.616,1.501,55.054,-2.075,21.79,0.547,0.617,1.481,-47.791,3.418,-26.428,59,150,Vlad
0.516,-0.599,1.55,53.406,1.526,20.813,0.562,0.659,1.519,-47.668,2.991,-26.733,59,151,Vlad
0.528,-0.58,1.546,49.866,6.165,20.996,0.542,0.635,1.494,-46.143,1.282,-26.978,59,152,Vlad
0.496,-0.622,1.595,46.875,13.489,19.714,0.553,0.68,1.438,-44.983,0.427,-27.893,59,153,Vlad
0.534,-0.629,1.594,45.776,11.536,15.808,0.492,0.711,1.546,-46.143,-2.197,-26.306,59,154,Vlad
0.575,-0.675,1.592,44.312,6.653,12.756,0.544,0.675,1.569,-45.776,-7.813,-23.682,59,155,Vlad
0.548,-0.728,1.57,43.579,4.944,10.864,0.484,0.669,1.559,-41.199,-2.258,-26.367,59,156,Vlad
0.587,-0.759,1.58,44.8,0.0,10.254,0.506,0.736,1.57,-40.405,1.099,-23.987,59,157,Vlad
0.53,-0.77,1.578,46.387,-1.587,9.888,0.451,0.669,1.624,-41.565,-1.892,-24.597,59,158,Vlad
0.561,-0.761,1.59,47.913,-3.235,12.512,0.458,0.698,1.606,-37.903,-5.005,-21.912,59,159,Vlad
0.521,-0.762,1.581,49.866,-3.723,14.16,0.436,0.742,1.625,-38.574,-9.766,-22.888,59,160,Vlad
0.498,-0.723,1.596,49.805,-0.488,14.282,0.442,0.685,1.668,-36.682,-10.01,-22.583,59,161,Vlad
0.513,-0.736,1.621,48.34,0.122,14.648,0.484,0.719,1.622,-35.767,-9.583,-19.653,59,162,Vlad
0.508,-0.754,1.651,47.485,3.357,16.602,0.452,0.811,1.605,-34.912,-6.531,-16.846,59,163,Vlad
0.502,-0.784,1.656,46.204,8.057,17.029,0.483,0.799,1.729,-34.851,-9.216,-15.076,59,164,Vlad
0.503,-0.779,1.684,47.241,11.108,17.151,0.462,0.802,1.655,-34.729,-10.376,-14.465,59,165,Vlad
0.484,-0.774,1.727,47.363,9.705,13.794,0.49,0.841,1.644,-33.936,-8.789,-15.076,59,166,Vlad
0.448,-0.727,1.761,42.908,10.986,13.977,0.442,0.851,1.657,-34.79,-9.766,-12.817,59,167,Vlad
0.484,-0.718,1.763,36.926,13.184,13.428,0.452,0.828,1.681,-31.799,-8.85,-12.573,59,168,Vlad
0.51,-0.771,1.754,33.325,14.404,13.0,0.446,0.796,1.688,-30.151,-6.836,-14.282,59,169,Vlad
0.46,-0.817,1.77,31.86,12.207,13.184,0.438,0.888,1.633,-29.968,-1.16,-16.174,59,170,Vlad
0.454,-0.811,1.777,31.799,9.644,15.747,0.473,0.874,1.691,-34.973,-2.869,-17.029,59,171,Vlad
0.428,-0.775,1.795,30.518,8.484,15.869,0.412,0.813,1.697,-32.837,0.244,-17.212,59,172,Vlad
0.492,-0.815,1.804,27.649,5.737,14.404,0.426,0.935,1.672,-34.119,-1.099,-19.653,59,173,Vlad
0.484,-0.808,1.82,25.696,4.456,15.076,0.438,0.833,1.737,-37.17,-3.845,-20.508,59,174,Vlad
0.437,-0.848,1.805,24.048,6.897,17.151,0.416,0.848,1.756,-36.743,3.296,-18.066,59,175,Vlad
0.447,-0.863,1.822,25.269,4.944,17.639,0.382,0.88,1.676,-34.241,1.953,-15.015,59,176,Vlad
0.443,-0.856,1.817,27.527,-2.808,18.494,0.39,0.885,1.737,-36.499,1.343,-15.32,59,177,Vlad
0.422,-0.845,1.821,27.954,-8.179,18.555,0.356,0.791,1.777,-33.447,6.47,-15.015,59,178,Vlad
0.499,-0.806,1.814,28.442,-12.756,17.761,0.412,0.83,1.741,-29.846,9.46,-14.465,59,179,Vlad
0.488,-0.838,1.852,26.428,-6.042,16.418,0.389,0.867,1.747,-28.992,7.629,-15.137,59,180,Vlad
0.444,-0.912,1.86,25.513,2.563,15.442,0.38,0.926,1.798,-29.358,7.202,-16.968,59,181,Vlad
0.452,-0.858,1.882,25.208,-1.282,15.198,0.38,0.849,1.82,-30.579,5.615,-17.212,59,182,Vlad
0.428,-0.907,1.881,24.841,0.549,15.625,0.384,0.867,1.787,-28.992,8.362,-16.479,59,183,Vlad
0.417,-0.887,1.889,25.024,0.244,15.442,0.385,0.965,1.775,-28.32,5.31,-14.771,59,184,Vlad
0.461,-0.903,1.888,24.963,5.676,13.489,0.357,0.863,1.853,-28.32,3.54,-14.709,59,185,Vlad
0.455,-0.87,1.907,23.743,9.521,10.376,0.318,0.834,1.843,-24.353,9.888,-13.489,59,186,Vlad
0.436,-0.971,1.9,25.024,6.775,10.498,0.381,0.909,1.83,-22.583,6.653,-12.329,59,187,Vlad
0.416,-0.969,1.912,29.114,3.906,9.644,0.405,0.939,1.828,-20.447,-2.625,-12.268,59,188,Vlad
0.5,-0.883,1.948,30.334,6.775,8.484,0.37,0.968,1.859,-21.423,-11.902,-17.822,59,189,Vlad
0.529,-0.819,1.981,29.724,15.869,0.671,0.351,0.914,1.914,-25.024,-14.343,-19.287,59,190,Vlad
0.28,-0.8,1.961,24.109,36.499,-1.526,0.357,0.903,1.854,-23.254,-8.24,-17.822,59,191,Vlad
0.318,-0.914,1.896,27.954,-0.183,4.7,0.334,1.012,1.835,-25.391,-12.146,-17.151,59,192,Vlad
0.394,-0.876,1.965,26.306,-1.77,3.54,0.352,0.896,1.915,-30.151,-12.329,-15.503,59,193,Vlad
0.376,-0.801,1.981,29.358,-12.573,2.869,0.268,0.881,1.904,-27.161,-3.967,-15.991,59,194,Vlad
0.433,-0.832,1.934,28.564,-22.278,2.991,0.278,0.948,1.878,-25.452,-6.775,-15.625,59,195,Vlad
0.363,-0.901,1.914,26.001,-22.949,4.883,0.29,0.91,1.886,-24.719,-5.066,-14.16,59,196,Vlad
0.354,-0.935,1.972,28.503,-24.963,6.653,0.289,0.923,1.917,-23.254,2.563,-13.916,59,197,Vlad
0.438,-0.875,1.999,29.907,-28.625,7.08,0.287,0.99,1.909,-20.691,6.348,-11.963,59,198,Vlad
0.397,-0.89,1.988,27.954,-28.809,10.559,0.273,0.961,1.924,-18.921,5.92,-13.123,59,199,Vlad
0.351,-0.974,1.969,26.062,-28.87,13.245,0.318,0.902,1.984,-21.24,8.606,-13.794,59,200,Vlad
0.361,-0.966,2.031,23.254,-24.963,13.672,0.286,0.963,1.952,-19.47,6.409,-12.329,59,201,Vlad
0.344,-0.878,2.035,22.461,-17.151,14.465,0.257,0.931,1.944,-18.555,-0.427,-9.583,59,202,Vlad
0.342,-0.919,1.985,19.958,-6.165,13.916,0.3,0.966,1.945,-17.029,-2.747,-7.263,59,203,Vlad
0.352,-0.949,1.979,17.517,0.916,12.573,0.288,1.024,1.943,-16.785,-3.662,-7.019,59,204,Vlad
0.368,-0.903,2.006,18.372,5.005,10.925,0.269,0.931,1.955,-18.921,-5.005,-7.813,59,205,Vlad
0.394,-0.892,2.017,18.25,11.108,9.583,0.307,0.954,1.944,-20.081,-5.005,-7.69,59,206,Vlad
0.392,-0.924,2.017,18.433,10.437,9.155,0.283,0.963,1.962,-20.874,-9.949,-7.69,59,207,Vlad
0.341,-0.911,2.006,15.381,11.108,11.047,0.254,0.931,1.998,-20.569,-11.108,-7.202,59,208,Vlad
0.352,-0.954,2.018,16.968,10.193,14.587,0.276,0.887,2.006,-18.066,-11.414,-5.127,59,209,Vlad
0.356,-0.962,2.044,19.47,14.404,15.808,0.273,0.943,2.023,-11.658,-12.329,-0.305,59,210,Vlad
0.35,-0.913,2.06,20.813,11.719,15.93,0.206,0.943,2.01,-6.836,-13.245,1.77,59,211,Vlad
0.33,-0.879,2.044,21.729,6.348,18.616,0.265,0.936,2.028,-1.831,-9.827,3.174,59,212,Vlad
0.339,-0.886,2.094,23.438,2.625,19.226,0.266,0.957,2.028,2.563,-3.784,3.418,59,213,Vlad
0.318,-0.84,2.096,24.719,3.967,14.771,0.27,0.967,2.031,5.554,-5.249,4.7,59,214,Vlad
0.314,-0.881,2.092,22.827,4.15,7.568,0.274,0.966,2.004,7.446,-6.226,6.226,59,215,Vlad
0.304,-0.843,2.093,15.869,-2.991,2.075,0.274,0.951,2.001,7.935,-8.057,5.493,59,216,Vlad
0.289,-0.92,2.114,7.385,4.7,-3.052,0.296,0.983,1.989,8.667,-6.958,4.944,59,217,Vlad
0.35,-0.887,2.128,2.441,8.484,-9.033,0.265,0.968,1.994,9.155,-4.639,5.981,59,218,Vlad
0.329,-0.9,2.139,-2.38,13.672,-11.963,0.277,0.938,1.995,10.559,-3.723,7.08,59,219,Vlad
0.344,-0.947,2.141,-4.578,16.174,-10.437,0.276,0.925,1.989,13.611,-1.709,7.324,59,220,Vlad
0.353,-0.954,2.155,-5.371,13.0,-6.47,0.289,0.944,1.981,15.93,0.61,8.667,59,221,Vlad
0.359,-0.946,2.168,-6.226,8.972,-6.226,0.302,0.974,1.983,18.25,3.418,9.644,59,222,Vlad
0.343,-0.91,2.162,-8.179,0.732,-6.836,0.291,0.94,1.993,21.24,4.7,9.766,59,223,Vlad
0.328,-0.902,2.162,-10.498,-2.991,-6.165,0.298,0.917,1.99,25.208,8.484,9.644,59,224,Vlad
0.333,-0.915,2.146,-11.902,-4.395,-7.019,0.346,0.901,1.969,27.161,12.085,12.268,59,225,Vlad
0.313,-0.879,2.135,-14.709,-6.409,-8.728,0.328,0.938,1.937,24.963,8.789,14.648,59,226,Vlad
0.303,-0.886,2.123,-19.043,-6.226,-11.414,0.331,0.909,1.966,27.1,9.094,15.503,59,227,Vlad
0.301,-0.875,2.112,-22.827,-4.211,-13.672,0.242,0.854,1.976,33.447,13.428,15.015,59,228,Vlad
0.368,-0.914,2.084,-24.048,-2.991,-13.794,0.274,0.855,1.907,45.654,15.747,12.573,59,229,Vlad
0.345,-0.91,2.089,-24.414,-2.563,-15.259,0.337,0.944,1.88,45.532,13.245,14.16,59,230,Vlad
0.367,-0.871,2.092,-26.245,-2.747,-16.968,0.35,0.905,1.919,43.701,12.939,16.174,59,231,Vlad
0.358,-0.875,2.081,-28.87,2.258,-18.86,0.312,0.888,1.904,46.021,17.334,19.043,59,232,Vlad
0.341,-0.882,2.059,-29.48,9.338,-20.813,0.356,0.875,1.858,48.401,15.381,20.935,59,233,Vlad
0.33,-0.877,2.037,-29.846,7.935,-21.667,0.346,0.926,1.825,49.988,13.55,21.606,59,234,Vlad
0.328,-0.851,2.018,-33.325,5.859,-22.766,0.344,0.896,1.846,49.5,12.024,23.926,59,235,Vlad
0.423,-0.852,2.044,-36.133,-1.77,-25.269,0.355,0.904,1.826,48.096,14.16,26.917,59,236,Vlad
0.423,-0.857,2.038,-38.574,-2.502,-25.208,0.389,0.871,1.815,49.744,18.738,26.794,59,237,Vlad
0.433,-0.9,2.022,-39.795,-5.798,-25.513,0.375,0.871,1.779,52.063,17.395,24.902,59,238,Vlad
0.422,-0.854,2.029,-41.565,-12.207,-27.649,0.387,0.878,1.784,50.72,13.184,24.78,59,239,Vlad
