ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
1.002,-0.301,2.117,-5.737,-50.537,-86.182,0.922,0.356,2.231,-11.292,-36.133,88.989,45,53,Avi
0.977,-0.258,2.057,-12.512,-50.11,-87.341,0.957,0.307,2.256,-4.761,-38.818,89.661,45,54,Avi
0.926,-0.299,1.977,-21.851,-37.231,-85.693,0.951,0.268,2.272,2.136,-43.03,90.759,45,55,Avi
0.972,-0.297,1.925,-27.161,-38.33,-80.75,0.967,0.244,2.215,8.484,-40.039,91.187,45,56,Avi
1.005,-0.245,1.896,-27.832,-42.664,-78.979,0.895,0.198,2.181,11.292,-30.823,91.797,45,57,Avi
1.008,-0.199,1.937,-27.344,-46.753,-82.458,0.959,0.133,2.14,11.902,-30.823,93.323,45,58,Avi
1.02,-0.151,1.977,-26.855,-58.899,-78.674,1.013,0.116,2.188,15.015,-39.001,96.619,45,59,Avi
1.034,-0.126,1.959,-27.649,-70.496,-78.552,0.915,0.126,2.146,15.747,-32.593,92.773,45,60,Avi
1.0,-0.096,1.901,-26.611,-63.416,-79.102,0.993,0.051,2.119,15.381,-32.471,92.957,45,61,Avi
1.045,-0.06,1.854,-23.926,-57.739,-75.684,1.064,-0.029,2.168,14.526,-33.997,94.238,45,62,Avi
1.053,-0.018,1.917,-20.752,-55.542,-76.599,0.939,-0.001,2.124,13.733,-15.198,91.98,45,63,Avi
0.938,0.033,1.871,-19.409,-35.522,-73.547,1.018,-0.012,2.085,11.78,-2.441,87.463,45,64,Avi
1.003,0.035,1.792,-15.137,-14.954,-74.524,1.073,-0.047,2.082,5.554,-3.052,84.045,45,65,Avi
1.01,0.067,1.843,-7.813,-15.503,-71.716,1.104,-0.067,2.087,-1.282,-10.681,78.979,45,66,Avi
1.029,0.141,1.869,-4.211,1.77,-71.716,1.04,-0.093,2.031,-7.813,-8.667,73.792,45,67,Avi
0.978,0.146,1.878,-2.502,18.616,-71.228,1.113,-0.135,2.034,-11.963,-14.587,67.993,45,68,Avi
1.016,0.127,1.908,-0.366,8.972,-69.031,1.101,-0.157,2.098,-13.733,-23.193,63.354,45,69,Avi
1.001,0.149,1.854,1.099,-5.737,-66.162,1.01,-0.155,2.053,-14.099,-18.005,58.167,45,70,Avi
1.035,0.198,1.842,1.038,-13.062,-60.791,1.039,-0.198,2.074,-14.099,-19.775,54.443,45,71,Avi
1.056,0.193,1.838,0.793,-20.935,-55.237,1.009,-0.235,2.086,-13.733,-19.348,52.185,45,72,Avi
1.036,0.197,1.862,1.099,-29.785,-52.124,1.011,-0.227,2.085,-11.108,-16.296,49.011,45,73,Avi
1.03,0.196,1.828,3.296,-40.283,-53.955,1.012,-0.249,2.079,-7.935,-19.043,45.654,45,74,Avi
1.028,0.251,1.806,4.15,-47.791,-49.194,0.978,-0.264,2.136,-5.127,-14.771,42.053,45,75,Avi
1.04,0.255,1.801,2.869,-49.744,-46.936,1.014,-0.246,2.092,-6.897,-18.25,40.283,45,76,Avi
1.007,0.241,1.787,3.052,-47.119,-44.617,1.026,-0.272,2.072,-5.493,-18.799,37.048,45,77,Avi
0.993,0.289,1.768,3.723,-35.828,-42.786,0.993,-0.291,2.107,-4.578,-13.916,33.264,45,78,Avi
0.97,0.273,1.765,3.113,-39.429,-39.917,0.98,-0.317,2.118,-5.676,-7.263,32.654,45,79,Avi
0.932,0.309,1.737,2.014,-37.964,-33.447,0.987,-0.283,2.092,-5.066,-1.099,31.616,45,80,Avi
0.987,0.307,1.723,1.892,-35.461,-31.494,1.002,-0.31,2.056,-5.188,-0.244,28.259,45,81,Avi
0.949,0.323,1.759,1.404,-18.738,-31.433,0.981,-0.302,2.049,-6.47,-1.221,24.719,45,82,Avi
0.916,0.335,1.758,1.77,-7.446,-26.184,0.971,-0.338,2.086,-5.432,1.953,21.24,45,83,Avi
0.927,0.325,1.743,3.357,-10.681,-24.048,0.922,-0.355,2.083,-6.897,4.456,18.494,45,84,Avi
0.94,0.344,1.727,5.798,-18.005,-21.484,0.941,-0.341,2.038,-5.432,2.319,14.832,45,85,Avi
0.988,0.355,1.726,6.836,-21.423,-20.447,0.913,-0.37,2.056,-4.944,0.977,12.39,45,86,Avi
0.889,0.354,1.725,5.493,-8.301,-17.7,0.892,-0.375,2.072,-6.47,4.089,11.108,45,87,Avi
0.895,0.323,1.688,7.263,-9.583,-15.381,0.955,-0.356,2.108,-3.906,2.441,10.071,45,88,Avi
0.935,0.346,1.698,10.498,-21.545,-14.832,0.976,-0.324,2.162,0.977,7.996,7.141,45,89,Avi
0.991,0.32,1.718,10.437,-22.156,-13.611,0.918,-0.336,2.126,4.028,15.015,3.418,45,90,Avi
0.991,0.295,1.727,7.446,-11.353,-8.24,0.912,-0.365,2.074,6.653,7.935,3.601,45,91,Avi
0.93,0.294,1.692,4.272,1.221,-2.258,0.935,-0.354,2.056,7.263,-5.615,6.348,45,92,Avi
0.861,0.351,1.663,3.662,2.686,0.061,0.935,-0.328,2.067,8.911,-13.306,7.263,45,93,Avi
0.902,0.366,1.698,5.066,-10.803,-3.601,0.932,-0.324,2.073,11.047,-13.062,7.202,45,94,Avi
0.891,0.365,1.738,4.517,-19.836,-5.188,0.924,-0.317,2.102,13.123,-6.897,5.371,45,95,Avi
0.896,0.351,1.748,1.892,-19.409,-5.005,0.912,-0.335,2.082,13.611,-0.916,5.249,45,96,Avi
0.873,0.347,1.746,-0.61,-17.151,-3.784,0.919,-0.346,2.06,13.428,-1.282,5.432,45,97,Avi
0.836,0.371,1.724,-0.427,-12.695,-3.967,0.932,-0.348,2.056,11.536,-6.226,5.737,45,98,Avi
0.85,0.376,1.704,0.854,-8.423,-6.165,0.938,-0.343,2.075,10.559,-6.165,4.456,45,99,Avi
0.852,0.367,1.686,2.502,-7.141,-6.592,0.912,-0.35,2.1,8.545,-2.991,3.052,45,100,Avi
0.881,0.368,1.696,4.578,-8.057,-6.775,0.908,-0.37,2.082,4.395,-7.202,2.991,45,101,Avi
0.869,0.373,1.687,5.554,-5.615,-5.554,0.934,-0.367,2.077,4.272,-7.385,2.441,45,102,Avi
0.885,0.379,1.67,7.08,-2.625,-5.554,0.928,-0.371,2.088,2.441,-2.563,1.648,45,103,Avi
0.875,0.38,1.66,9.521,0.061,-5.554,0.929,-0.357,2.071,0.549,-1.16,0.244,45,104,Avi
0.871,0.385,1.662,11.169,1.038,-5.798,0.938,-0.357,2.054,-1.221,-3.113,-1.343,45,105,Avi
0.853,0.385,1.665,10.925,3.174,-4.822,0.918,-0.355,2.074,-1.953,-2.014,-1.282,45,106,Avi
0.847,0.368,1.665,10.254,0.0,-3.723,0.92,-0.35,2.063,-3.784,-1.343,-0.916,45,107,Avi
0.849,0.389,1.662,8.667,-0.366,-2.258,0.935,-0.345,2.063,-3.54,-2.014,-0.854,45,108,Avi
0.842,0.388,1.666,7.019,0.488,-1.709,0.927,-0.343,2.04,-3.601,1.099,-1.038,45,109,Avi
0.849,0.391,1.666,5.31,1.648,-1.587,0.935,-0.333,2.042,-4.333,3.479,-1.404,45,110,Avi
0.853,0.398,1.664,4.333,1.526,-1.343,0.946,-0.346,2.049,-4.822,3.967,-1.16,45,111,Avi
0.859,0.391,1.669,3.052,1.587,-0.916,0.953,-0.348,2.053,-5.432,5.615,-1.648,45,112,Avi
0.851,0.399,1.667,1.709,2.38,-0.671,0.955,-0.344,2.05,-6.042,10.193,-3.052,45,113,Avi
0.867,0.397,1.659,1.16,1.709,0.183,0.937,-0.338,2.042,-8.545,17.578,-5.005,45,114,Avi
0.847,0.392,1.667,0.427,0.549,1.709,0.97,-0.354,2.058,-9.827,23.132,-7.385,45,115,Avi
0.839,0.374,1.667,0.61,-0.061,2.38,0.959,-0.363,2.096,-9.46,33.63,-8.789,45,116,Avi
0.828,0.382,1.683,0.793,-2.747,3.784,0.852,-0.299,2.066,-17.09,26.001,-9.521,45,117,Avi
0.839,0.379,1.689,0.916,-5.432,4.15,0.9,-0.347,2.056,-16.907,14.526,-9.766,45,118,Avi
0.866,0.377,1.681,1.587,-9.216,4.089,0.883,-0.333,2.078,-18.433,7.874,-8.484,45,119,Avi
0.822,0.346,1.646,2.808,-3.662,5.005,0.878,-0.354,2.116,-16.663,5.127,-6.836,45,120,Avi
0.863,0.367,1.661,4.456,-5.798,2.441,0.87,-0.339,2.096,-16.052,1.892,-6.409,45,121,Avi
0.896,0.337,1.65,5.92,-9.46,1.648,0.885,-0.355,2.085,-11.719,-1.77,-4.761,45,122,Avi
0.892,0.353,1.647,6.165,-5.737,2.258,0.932,-0.338,2.081,-8.789,-10.62,-2.869,45,123,Avi
0.888,0.371,1.636,5.859,-0.793,2.075,0.95,-0.341,2.092,-3.662,-10.132,-1.77,45,124,Avi
0.896,0.362,1.638,4.944,0.488,2.136,0.986,-0.353,2.082,1.16,-6.897,-0.916,45,125,Avi
0.867,0.353,1.627,3.296,2.625,3.296,0.998,-0.319,2.06,3.967,-10.498,-1.953,45,126,Avi
0.916,0.348,1.62,2.075,0.61,4.395,1.037,-0.318,2.038,7.263,-14.221,-1.953,45,127,Avi
0.936,0.349,1.639,0.671,-2.991,6.897,1.029,-0.343,2.068,9.583,-8.606,-2.319,45,128,Avi
0.915,0.367,1.637,-1.221,-1.587,11.169,1.017,-0.364,2.104,12.512,-4.7,-5.859,45,129,Avi
0.968,0.374,1.63,-3.54,-6.042,13.55,1.021,-0.37,2.116,14.465,-10.315,-8.423,45,130,Avi
0.996,0.36,1.601,-3.235,-6.592,18.616,1.067,-0.396,2.136,20.142,-0.854,-15.32,45,131,Avi
0.98,0.336,1.583,-0.916,-7.263,23.254,1.107,-0.404,2.149,23.743,17.822,-24.719,45,132,Avi
0.955,0.359,1.585,1.282,-3.601,29.602,0.994,-0.389,2.149,28.381,26.611,-35.522,45,133,Avi
1.157,0.366,1.575,4.7,-2.014,33.691,0.985,-0.317,2.043,26.55,1.709,-45.288,45,134,Avi
0.907,0.377,1.6,4.761,0.549,41.809,1.029,-0.273,1.995,24.353,-26.978,-52.246,45,135,Avi
1.001,0.37,1.543,10.071,9.705,47.241,1.01,-0.274,2.004,16.785,-39.001,-57.251,45,136,Avi
0.912,0.313,1.563,16.541,1.77,51.697,1.008,-0.266,2.027,12.207,-32.532,-60.425,45,137,Avi
0.904,0.302,1.605,22.705,-4.761,54.871,0.978,-0.223,2.008,8.24,-10.62,-61.646,45,138,Avi
0.96,0.32,1.64,25.879,-5.554,57.251,1.027,-0.213,1.993,6.348,5.066,-65.918,45,139,Avi
0.984,0.287,1.668,25.269,5.981,59.082,1.069,-0.194,2.045,4.761,17.944,-67.322,45,140,Avi
0.996,0.251,1.65,23.499,31.555,61.89,1.106,-0.169,2.069,6.165,26.062,-71.289,45,141,Avi
0.991,0.213,1.63,20.874,49.011,65.979,1.11,-0.108,2.059,8.667,32.349,-76.294,45,142,Avi
1.081,0.189,1.626,19.592,51.514,72.205,1.119,-0.089,2.098,13.184,30.884,-81.238,45,143,Avi
1.11,0.143,1.634,17.578,56.763,75.806,1.124,-0.063,2.139,16.357,30.457,-84.9,45,144,Avi
1.105,0.121,1.642,13.611,62.866,81.848,1.102,-0.047,2.138,18.372,33.203,-88.928,45,145,Avi
1.099,0.095,1.645,9.766,68.848,86.731,1.118,0.0,2.123,21.179,31.128,-91.614,45,146,Avi
1.108,0.055,1.673,7.141,70.251,91.125,1.116,0.073,2.109,20.813,26.123,-96.191,45,147,Avi
1.065,0.008,1.684,5.554,70.007,94.666,1.106,0.088,2.136,18.372,22.888,-100.525,45,148,Avi
1.057,-0.023,1.722,4.333,63.049,98.389,1.129,0.088,2.162,15.381,24.353,-106.14,45,149,Avi
1.045,-0.052,1.769,4.028,47.729,99.976,1.025,0.152,2.155,12.451,24.536,-111.389,45,150,Avi
0.977,-0.06,1.785,5.798,36.865,101.013,0.927,0.17,2.074,9.216,25.574,-121.216,45,151,Avi
0.927,-0.09,1.781,7.202,21.118,101.563,0.991,0.185,2.079,2.93,16.357,-124.634,45,152,Avi
0.942,-0.137,1.812,14.526,-6.714,101.379,0.944,0.187,2.125,-5.127,17.517,-127.319,45,153,Avi
0.88,-0.159,1.835,20.508,-19.531,101.44,0.87,0.259,2.119,-7.263,24.658,-126.892,45,154,Avi
0.883,-0.157,1.84,26.489,-18.005,100.22,0.898,0.254,2.148,-9.949,27.283,-126.221,45,155,Avi
0.839,-0.197,1.797,30.579,-7.202,100.159,0.832,0.311,2.171,-15.198,29.358,-125.244,45,156,Avi
0.816,-0.193,1.757,33.997,13.184,95.093,0.73,0.314,2.169,-16.418,40.649,-123.718,45,157,Avi
0.83,-0.267,1.781,38.33,31.006,93.079,0.751,0.3,2.169,-13.0,47.119,-119.324,45,158,Avi
0.828,-0.338,1.845,44.25,30.579,92.163,0.747,0.36,2.173,-11.902,52.795,-112.549,45,159,Avi
0.753,-0.376,1.875,41.992,36.926,91.064,0.663,0.418,2.237,-6.409,59.448,-107.3,45,160,Avi
0.923,-0.409,1.846,39.246,41.382,88.013,0.644,0.438,2.213,-3.174,58.716,-100.769,45,161,Avi
0.723,-0.491,1.822,39.368,46.692,80.017,0.695,0.498,2.224,-0.549,49.133,-95.764,45,162,Avi
0.817,-0.472,1.803,37.048,55.298,81.848,0.626,0.543,2.25,2.747,38.025,-93.079,45,163,Avi
0.752,-0.463,1.888,40.344,43.884,83.984,0.598,0.566,2.264,4.578,36.316,-89.05,45,164,Avi
0.619,-0.454,1.978,41.748,26.978,85.144,0.597,0.639,2.289,4.517,27.771,-90.393,45,165,Avi
0.747,-0.373,1.989,42.175,19.714,85.815,0.556,0.6,2.304,5.371,18.005,-88.318,45,166,Avi
0.564,-0.488,1.966,41.199,21.606,73.792,0.476,0.615,2.281,1.038,14.893,-81.36,45,167,Avi
0.564,-0.432,1.946,32.654,32.654,69.092,0.542,0.611,2.218,-1.526,4.272,-76.538,45,168,Avi
0.795,-0.465,1.947,32.349,24.353,63.599,0.482,0.68,2.277,-8.301,-7.324,-72.083,45,169,Avi
0.601,-0.664,2.046,35.828,14.526,61.401,0.512,0.677,2.284,-9.338,-10.742,-66.772,45,170,Avi
0.58,-0.662,2.093,38.452,-1.282,58.655,0.458,0.699,2.351,-9.399,-12.39,-63.416,45,171,Avi
0.679,-0.58,2.002,38.208,2.441,51.331,0.506,0.635,2.295,-10.803,-2.075,-57.434,45,172,Avi
0.755,-0.635,2.021,33.936,9.644,50.354,0.486,0.722,2.339,-13.794,-3.418,-51.758,45,173,Avi
0.604,-0.722,2.128,30.09,2.014,50.354,0.449,0.815,2.401,-13.794,-0.366,-53.162,45,174,Avi
0.634,-0.742,2.159,27.893,-2.319,47.119,0.506,0.804,2.396,-13.428,-2.563,-57.068,45,175,Avi
0.626,-0.701,2.112,27.283,5.005,47.729,0.454,0.794,2.423,-16.418,7.446,-60.913,45,176,Avi
0.644,-0.723,2.12,28.442,19.287,44.617,0.366,0.823,2.444,-15.93,8.545,-58.716,45,177,Avi
0.611,-0.766,2.172,25.391,28.748,46.387,0.383,0.772,2.389,-15.076,8.179,-58.716,45,178,Avi
0.592,-0.81,2.146,25.818,32.471,48.584,0.392,0.779,2.425,-19.592,8.728,-59.387,45,179,Avi
0.618,-0.792,2.171,26.733,41.504,49.255,0.353,0.814,2.395,-21.973,5.859,-59.692,45,180,Avi
0.538,-0.818,2.233,24.536,41.931,52.368,0.354,0.899,2.486,-17.517,-0.916,-63.538,45,181,Avi
0.538,-0.814,2.269,24.231,31.86,54.016,0.329,0.805,2.474,-15.259,-1.465,-66.772,45,182,Avi
0.423,-0.742,2.161,25.696,39.185,53.162,0.301,0.784,2.489,-7.568,-6.47,-65.491,45,183,Avi
0.445,-0.801,2.181,27.832,52.185,52.856,0.202,0.827,2.375,-3.296,-16.235,-65.186,45,184,Avi
0.464,-0.789,2.267,30.396,57.739,51.025,0.341,0.767,2.297,2.075,-8.667,-65.43,45,185,Avi
0.503,-0.747,2.368,27.893,54.077,46.448,0.217,0.817,2.438,2.686,2.93,-57.922,45,186,Avi
0.344,-0.879,2.423,17.151,41.626,48.889,0.206,0.857,2.442,9.644,5.92,-51.758,45,187,Avi
0.452,-0.872,2.266,13.0,29.907,49.561,0.285,0.826,2.36,10.803,8.301,-49.988,45,188,Avi
0.45,-0.751,2.146,7.141,55.115,41.504,0.223,0.862,2.378,10.01,18.616,-43.701,45,189,Avi
0.473,-0.856,2.306,-4.639,66.284,37.659,0.189,0.909,2.427,12.634,17.639,-38.574,45,190,Avi
0.225,-0.854,2.395,-14.038,52.917,39.185,0.267,0.899,2.444,16.663,9.46,-39.429,45,191,Avi
0.282,-0.868,2.259,-18.066,34.79,43.579,0.133,0.882,2.399,17.944,18.86,-41.931,45,192,Avi
0.331,-0.779,2.145,-14.404,47.241,37.354,0.267,0.863,2.345,25.208,20.02,-37.415,45,193,Avi
0.316,-0.794,2.266,-14.282,74.036,27.405,0.123,0.836,2.387,19.592,17.151,-32.898,45,194,Avi
0.349,-0.867,2.422,-13.55,61.34,25.879,0.129,0.887,2.355,17.7,16.296,-29.48,45,195,Avi
0.291,-0.873,2.429,-12.451,34.546,29.602,0.149,0.922,2.368,14.526,-2.502,-32.959,45,196,Avi
0.224,-0.872,2.38,-10.376,1.953,34.668,0.158,0.867,2.378,14.465,-0.671,-33.691,45,197,Avi
0.269,-0.798,2.241,-1.587,-3.357,33.081,0.113,0.872,2.348,13.0,0.244,-30.823,45,198,Avi
0.403,-0.765,2.263,2.38,21.545,20.142,0.073,0.901,2.313,8.728,-4.089,-26.672,45,199,Avi
0.165,-0.923,2.491,-4.15,6.226,22.583,0.165,0.957,2.375,8.24,-14.954,-24.78,45,200,Avi
0.266,-1.0,2.4,1.038,-47.058,37.048,0.093,0.907,2.455,7.08,-9.46,-20.264,45,201,Avi
0.265,-0.805,2.29,6.897,-40.649,37.292,0.103,0.946,2.332,5.859,-4.944,-17.517,45,202,Avi
0.267,-0.789,2.204,4.7,-0.671,21.362,0.15,0.946,2.314,6.287,-10.315,-12.817,45,203,Avi
0.174,-0.906,2.368,-4.333,2.686,19.104,0.123,0.934,2.353,3.296,1.16,-9.277,45,204,Avi
0.227,-0.958,2.305,2.502,-17.029,20.996,0.143,0.925,2.381,3.967,2.808,-7.263,45,205,Avi
0.27,-0.872,2.246,4.944,11.292,12.146,0.089,0.906,2.29,1.953,4.7,-5.371,45,206,Avi
0.322,-0.835,2.326,5.31,24.597,-3.845,0.092,0.928,2.236,-0.732,3.418,-3.906,45,207,Avi
0.187,-0.92,2.493,-3.174,3.052,-2.625,0.13,0.973,2.323,-0.916,-2.38,-4.211,45,208,Avi
0.24,-0.95,2.33,7.446,-28.564,2.93,0.106,0.927,2.314,-1.831,7.08,-4.761,45,209,Avi
0.247,-0.858,2.226,9.033,-9.338,-1.282,0.086,0.934,2.302,-1.343,16.113,-3.174,45,210,Avi
0.274,-0.859,2.304,8.057,-7.08,-3.601,0.054,0.939,2.314,-1.709,18.066,-0.061,45,211,Avi
0.267,-0.884,2.314,5.432,-4.578,-7.507,0.077,0.963,2.336,-2.502,7.935,-0.366,45,212,Avi
0.288,-0.935,2.318,7.141,-12.085,-7.019,0.057,0.946,2.346,-1.465,3.357,1.648,45,213,Avi
0.308,-0.92,2.31,6.592,-12.939,-5.676,0.092,0.967,2.344,-2.075,4.456,0.366,45,214,Avi
0.278,-0.877,2.254,5.676,-3.479,-7.446,0.067,0.979,2.351,-2.075,-0.977,2.747,45,215,Avi
0.287,-0.889,2.267,3.845,1.831,-10.132,0.082,0.938,2.329,-1.526,-0.427,3.967,45,216,Avi
0.316,-0.911,2.325,5.066,-0.488,-9.705,0.069,0.94,2.344,-1.709,-3.54,5.371,45,217,Avi
0.312,-0.895,2.335,5.188,1.953,-8.484,0.125,0.937,2.369,-1.221,-3.357,6.897,45,218,Avi
0.3,-0.869,2.321,4.395,7.141,-9.583,0.12,0.908,2.401,-2.319,-0.549,12.573,45,219,Avi
0.321,-0.859,2.32,2.502,12.512,-11.719,0.086,0.852,2.288,-6.958,13.367,24.231,45,220,Avi
0.259,-0.864,2.351,1.648,9.766,-13.184,0.058,0.866,2.345,-9.888,17.334,36.011,45,221,Avi
0.285,-0.877,2.343,1.709,6.714,-15.808,0.117,0.875,2.357,-18.127,14.099,41.809,45,222,Avi
0.259,-0.823,2.352,0.488,12.817,-18.555,0.172,0.853,2.349,-23.254,12.512,49.561,45,223,Avi
0.277,-0.828,2.353,1.099,16.724,-26.733,0.048,0.854,2.42,-24.902,18.982,55.176,45,224,Avi
0.259,-0.848,2.403,2.991,13.55,-33.142,0.087,0.953,2.369,-22.034,7.568,51.392,45,225,Avi
0.277,-0.812,2.422,4.7,5.615,-37.72,0.193,0.937,2.34,-18.921,-4.639,44.922,45,226,Avi
0.281,-0.808,2.36,4.456,5.249,-43.274,0.207,0.883,2.377,-17.944,3.479,44.006,45,227,Avi
0.336,-0.825,2.381,6.165,7.813,-48.096,0.108,0.943,2.417,-13.062,4.456,44.25,45,228,Avi
0.353,-0.827,2.346,4.578,12.817,-50.598,0.25,0.922,2.373,-8.728,-1.16,41.809,45,229,Avi
0.373,-0.876,2.384,2.441,5.92,-49.255,0.183,0.918,2.373,-5.31,2.014,42.664,45,230,Avi
0.36,-0.873,2.373,1.709,-2.014,-47.302,0.213,0.879,2.399,-2.014,11.841,44.861,45,231,Avi
0.388,-0.833,2.364,-4.395,0.427,-44.556,0.216,0.886,2.436,-1.831,4.456,45.105,45,232,Avi
0.438,-0.784,2.33,-2.502,3.357,-48.279,0.211,0.838,2.393,-1.648,1.526,46.875,45,233,Avi
0.412,-0.809,2.381,-6.531,5.371,-49.255,0.245,0.825,2.358,-0.061,-3.235,50.842,45,234,Avi
0.391,-0.781,2.417,-6.042,-7.446,-48.401,0.326,0.83,2.396,-0.732,-6.226,53.894,45,235,Avi
0.393,-0.722,2.389,-8.85,-14.465,-48.035,0.244,0.856,2.409,-1.343,-7.263,54.749,45,236,Avi
0.505,-0.68,2.335,-7.751,-16.541,-52.856,0.261,0.771,2.344,-0.122,-7.446,58.96,45,237,Avi
0.455,-0.697,2.275,-8.972,-4.15,-57.068,0.343,0.774,2.327,-1.465,-18.005,64.819,45,238,Avi
0.456,-0.736,2.271,-9.338,-1.282,-58.838,0.369,0.82,2.382,-1.587,-31.433,64.758,45,239,Avi
0.482,-0.695,2.353,-9.033,-11.597,-57.8,0.375,0.76,2.387,-1.221,-32.166,69.763,45,240,Avi
0.574,-0.653,2.365,-6.836,-19.348,-62.012,0.313,0.765,2.342,0.427,-26.855,75.745,45,241,Avi
0.591,-0.673,2.304,-8.911,-28.748,-66.772,0.413,0.749,2.278,-0.977,-30.212,82.092,45,242,Avi
0.519,-0.675,2.261,-14.099,-23.56,-65.125,0.526,0.7,2.351,2.93,-42.419,88.745,45,243,Avi
0.527,-0.734,2.242,-12.756,-28.137,-68.787,0.42,0.75,2.345,3.967,-34.79,89.6,45,244,Avi
0.717,-0.656,2.331,-17.395,-40.955,-68.726,0.439,0.704,2.328,7.507,-24.475,93.689,45,245,Avi
0.642,-0.654,2.31,-24.17,-48.401,-72.144,0.617,0.717,2.268,5.615,-34.79,97.046,45,246,Avi
0.603,-0.66,2.288,-30.823,-46.082,-71.533,0.632,0.729,2.357,7.935,-34.363,98.755,45,247,Avi
0.596,-0.645,2.265,-31.189,-51.331,-74.463,0.606,0.707,2.343,12.512,-17.151,98.999,45,248,Avi
0.602,-0.592,2.188,-35.522,-36.133,-76.721,0.601,0.7,2.333,14.282,-11.597,98.816,45,249,Avi
0.63,-0.61,2.168,-38.391,-22.705,-80.139,0.72,0.675,2.295,13.55,-13.916,99.915,45,250,Avi
0.671,-0.556,2.203,-39.063,-18.982,-81.848,0.858,0.667,2.319,9.216,-10.559,101.624,46,0,Avi
0.775,-0.526,2.199,-41.504,-18.005,-86.06,0.641,0.655,2.391,6.47,32.837,102.173,46,1,Avi
0.775,-0.591,2.223,-43.396,-24.78,-87.769,0.656,0.615,2.331,6.287,40.894,101.807,46,2,Avi
0.575,-0.563,2.177,-44.8,-25.818,-88.318,0.731,0.638,2.355,-1.892,2.93,100.708,46,3,Avi
0.691,-0.442,2.255,-51.147,-30.212,-84.106,0.784,0.542,2.394,0.732,-14.343,99.731,46,4,Avi
0.865,-0.427,2.026,-48.096,-44.678,-95.032,0.78,0.452,2.397,2.014,-6.714,99.426,46,5,Avi
0.808,-0.364,2.142,-56.335,-31.677,-85.876,0.737,0.445,2.33,2.747,-0.488,98.816,46,6,Avi
0.873,-0.436,2.059,-55.42,-47.607,-88.074,0.772,0.47,2.292,-1.587,-11.292,100.586,46,7,Avi
0.922,-0.418,2.005,-53.65,-67.139,-83.984,0.836,0.388,2.317,-2.014,-22.461,101.44,46,8,Avi
0.941,-0.421,1.927,-50.903,-59.143,-87.097,0.798,0.33,2.309,-0.305,-22.278,103.333,46,9,Avi
0.934,-0.389,1.926,-47.18,-43.213,-85.999,0.801,0.297,2.212,-3.418,-19.958,105.347,46,10,Avi
1.0,-0.36,1.91,-40.649,-47.607,-88.867,0.97,0.239,2.247,-1.892,-36.255,107.361,46,11,Avi
1.015,-0.306,1.931,-38.025,-61.035,-89.05,0.918,0.242,2.243,-1.465,-41.687,106.75,46,12,Avi
1.014,-0.259,1.915,-38.025,-50.903,-87.219,0.88,0.192,2.099,-2.808,-37.537,106.934,46,13,Avi
1.052,-0.199,1.899,-34.729,-54.688,-88.074,1.024,0.179,2.089,-7.141,-58.838,107.971,46,14,Avi
1.078,-0.19,1.903,-35.278,-74.524,-87.402,1.083,0.137,2.213,-4.028,-74.463,107.544,46,15,Avi
0.973,-0.22,1.801,-34.119,-89.722,-85.999,0.83,0.126,2.234,-8.972,-58.838,109.192,46,16,Avi
1.013,-0.17,1.742,-30.64,-93.14,-85.51,0.982,0.12,2.066,-19.104,-77.271,108.826,46,17,Avi
1.027,-0.077,1.715,-27.161,-100.708,-85.632,1.113,0.023,2.202,-18.921,-95.093,108.276,46,18,Avi
1.0,-0.076,1.724,-26.794,-90.759,-84.045,1.061,-0.069,2.243,-15.137,-57.007,105.713,46,19,Avi
0.864,-0.056,1.66,-23.987,-69.885,-81.909,1.063,-0.057,2.172,-11.658,-27.283,98.389,46,20,Avi
0.844,-0.019,1.622,-19.958,-53.955,-80.444,1.213,-0.106,2.101,-12.695,-18.188,90.271,46,21,Avi
0.963,0.049,1.609,-16.052,-54.749,-77.087,1.203,-0.128,2.137,-17.578,-15.686,79.224,46,22,Avi
0.935,0.067,1.603,-12.512,-49.011,-70.862,1.156,-0.174,2.028,-22.339,-4.639,72.021,46,23,Avi
0.942,0.075,1.583,-12.085,-23.193,-66.833,1.073,-0.218,2.064,-23.193,-3.357,62.256,46,24,Avi
1.068,0.118,1.581,-10.193,-22.217,-60.73,0.986,-0.243,2.021,-23.499,-3.357,56.335,46,25,Avi
1.016,0.113,1.561,-7.935,-15.442,-53.284,1.045,-0.274,2.038,-18.555,-8.484,47.791,46,26,Avi
1.082,0.1,1.524,-4.639,-5.92,-46.692,0.992,-0.297,2.05,-15.137,-3.906,40.771,46,27,Avi
1.072,0.147,1.544,-1.465,-10.864,-42.542,1.001,-0.283,2.042,-8.972,-4.089,35.034,46,28,Avi
0.977,0.129,1.538,-1.16,-8.057,-37.903,0.97,-0.276,2.033,-5.432,-1.77,33.02,46,29,Avi
0.967,0.149,1.516,-1.587,-11.292,-35.828,0.962,-0.295,2.069,0.61,-7.019,30.823,46,30,Avi
0.956,0.146,1.522,-3.235,-20.02,-33.569,0.979,-0.294,2.066,5.31,-11.169,28.809,46,31,Avi
0.895,0.178,1.543,-5.432,-20.081,-31.128,0.961,-0.281,2.057,9.277,-9.644,26.55,46,32,Avi
