ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
-0.909,0.086,1.448,-33.752,22.217,38.269,0.769,-0.007,1.261,-46.387,44.128,-68.848,37,139,Aikun
-0.914,0.102,1.459,-30.823,16.235,35.217,0.833,-0.033,1.306,-52.551,52.856,-62.317,37,140,Aikun
-0.886,0.139,1.454,-29.236,5.127,41.626,0.795,-0.025,1.354,-43.823,59.57,-62.744,37,141,Aikun
-0.858,0.159,1.437,-28.442,10.254,43.518,0.743,0.075,1.375,-40.222,56.152,-70.923,37,142,Aikun
-0.849,0.192,1.424,-25.879,9.338,47.241,0.806,0.079,1.411,-50.354,41.687,-66.528,37,143,Aikun
-0.858,0.194,1.422,-27.222,-0.488,48.401,0.751,0.064,1.471,-45.166,39.673,-67.688,37,144,Aikun
-0.911,0.204,1.432,-24.17,-16.785,49.622,0.682,0.081,1.482,-48.035,36.743,-63.782,37,145,Aikun
-0.838,0.267,1.342,-22.949,-26.428,48.401,0.747,0.081,1.542,-44.861,36.072,-62.866,37,146,Aikun
-0.789,0.322,1.335,-27.039,-12.817,50.476,0.713,0.145,1.515,-42.908,45.532,-56.213,37,147,Aikun
-0.815,0.304,1.368,-40.1,-6.287,52.551,0.719,0.166,1.554,-38.513,41.931,-54.871,37,148,Aikun
-0.807,0.266,1.431,-48.523,-12.146,53.04,0.721,0.199,1.574,-36.011,37.17,-54.382,37,149,Aikun
-0.799,0.254,1.465,-48.523,-22.705,53.894,0.754,0.247,1.573,-33.936,28.87,-50.476,37,150,Aikun
-0.802,0.299,1.463,-46.448,-25.757,52.124,0.742,0.267,1.553,-32.349,28.137,-42.725,37,151,Aikun
-0.679,0.336,1.468,-47.546,-19.653,43.457,0.762,0.317,1.55,-28.992,23.376,-45.593,37,152,Aikun
-0.665,0.31,1.493,-53.833,-10.254,43.823,0.84,0.354,1.59,-25.146,21.851,-37.476,37,153,Aikun
-0.771,0.286,1.547,-50.171,-15.442,45.105,0.872,0.395,1.592,-20.447,11.658,-41.809,37,154,Aikun
-0.783,0.367,1.569,-36.743,-20.569,41.992,0.769,0.437,1.559,-22.705,-1.099,-36.133,37,155,Aikun
-0.668,0.437,1.557,-33.203,-17.7,37.842,0.783,0.402,1.533,-28.564,-22.4,-38.147,37,156,Aikun
-0.68,0.404,1.574,-28.381,6.592,32.593,0.825,0.415,1.572,-26.672,-25.635,-33.508,37,157,Aikun
-0.771,0.421,1.585,-26.367,19.043,37.415,0.8,0.414,1.6,-25.94,-22.156,-37.109,37,158,Aikun
-0.773,0.492,1.564,-17.639,9.399,33.691,0.89,0.444,1.579,-24.048,-19.531,-40.771,37,159,Aikun
-0.763,0.523,1.707,-7.996,21.606,33.508,0.68,0.474,1.571,-24.841,-32.349,-35.767,37,160,Aikun
-0.765,0.535,1.532,-11.475,19.897,31.067,0.789,0.45,1.58,-32.532,-47.18,-39.856,37,161,Aikun
-0.762,0.538,1.575,-8.484,34.241,34.119,0.752,0.44,1.516,-31.616,-39.001,-42.603,37,162,Aikun
-0.796,0.566,1.538,-9.766,33.386,30.579,0.848,0.558,1.56,-29.907,-33.936,-40.039,37,163,Aikun
-0.747,0.576,1.49,-7.08,21.667,26.794,0.726,0.499,1.601,-37.476,-27.405,-43.152,37,164,Aikun
-0.707,0.555,1.458,-16.174,26.855,34.912,0.641,0.458,1.502,-36.377,-22.522,-46.082,37,165,Aikun
-0.737,0.582,1.465,-18.066,35.339,37.292,0.633,0.516,1.43,-35.339,-28.687,-41.687,37,166,Aikun
-0.711,0.573,1.513,-27.161,20.142,45.227,0.647,0.514,1.513,-38.208,-19.165,-39.673,37,167,Aikun
-0.687,0.516,1.504,-32.227,2.258,42.542,0.672,0.523,1.537,-34.18,-4.089,-43.579,37,168,Aikun
-0.649,0.468,1.506,-31.311,-12.024,44.922,0.723,0.551,1.541,-29.846,15.503,-45.593,37,169,Aikun
-0.629,0.504,1.567,-26.062,-15.93,53.101,0.725,0.517,1.562,-27.954,46.082,-51.453,37,170,Aikun
-0.671,0.571,1.563,-22.156,-21.606,56.152,0.543,0.666,1.506,-16.602,25.574,-44.556,37,171,Aikun
-0.615,0.63,1.658,-22.461,-33.203,50.903,0.632,0.608,1.49,-51.941,8.972,-41.687,37,172,Aikun
-0.589,0.564,1.611,-23.56,-42.358,51.392,0.619,0.573,1.561,-38.208,20.386,-42.664,37,173,Aikun
-0.682,0.6,1.576,-14.465,-44.25,50.476,0.611,0.601,1.558,-37.415,23.804,-46.143,37,174,Aikun
-0.575,0.668,1.665,-21.79,-37.476,47.913,0.645,0.631,1.672,-32.288,20.691,-43.884,37,175,Aikun
-0.55,0.691,1.669,-21.423,-26.123,48.767,0.531,0.632,1.616,-38.696,7.874,-48.34,37,176,Aikun
-0.689,0.79,1.696,-24.78,-10.437,46.082,0.609,0.607,1.608,-36.743,5.005,-41.077,37,177,Aikun
-0.536,0.76,1.657,-31.128,-1.648,38.879,0.632,0.662,1.633,-30.457,11.169,-37.354,37,178,Aikun
-0.432,0.686,1.595,-44.556,15.686,39.063,0.528,0.728,1.691,-39.001,4.211,-38.574,37,179,Aikun
-0.551,0.772,1.6,-38.818,31.128,39.185,0.602,0.733,1.721,-44.373,-9.155,-30.151,37,180,Aikun
-0.471,0.826,1.68,-48.157,58.594,34.973,0.554,0.793,1.682,-61.768,-5.005,-26.123,37,181,Aikun
-0.479,0.786,1.683,-62.988,73.425,38.391,0.536,0.851,1.655,-74.646,-17.273,-20.935,37,182,Aikun
-0.47,0.697,1.696,-69.336,70.862,31.067,0.529,0.805,1.735,-111.145,-46.692,-27.344,37,183,Aikun
-0.477,0.7,1.599,-67.017,56.702,23.682,0.524,0.64,1.811,-130.249,-49.072,-35.522,37,184,Aikun
-0.493,0.78,1.631,-54.565,48.706,22.278,0.565,0.461,1.678,-73.914,-14.587,-20.691,37,185,Aikun
-0.376,0.876,1.741,-68.848,71.96,26.306,0.497,0.805,1.779,10.62,-14.526,-24.902,37,186,Aikun
-0.498,0.791,1.752,-73.12,72.754,25.391,0.241,0.959,1.842,-65.979,1.892,-28.564,37,187,Aikun
-0.468,0.788,1.751,-70.007,66.345,19.653,0.66,0.587,1.831,-53.284,16.357,-12.451,37,188,Aikun
-0.602,0.718,1.773,-66.833,44.495,9.094,0.555,0.918,1.835,-7.629,30.64,-18.616,37,189,Aikun
-0.509,0.759,1.842,-48.523,29.541,14.648,0.411,0.943,1.935,-45.593,21.423,-29.419,37,190,Aikun
-0.422,0.819,1.819,-57.739,49.5,18.677,0.466,0.778,1.874,-54.26,23.926,-24.048,37,191,Aikun
-0.436,0.8,1.821,-53.162,60.364,17.883,0.521,0.782,1.792,-19.958,51.453,-14.343,37,192,Aikun
-0.497,0.726,1.716,-40.955,37.292,14.771,0.401,1.051,1.987,-23.132,48.035,-18.127,37,193,Aikun
-0.377,0.835,1.75,-30.823,15.869,7.019,0.492,0.793,2.025,-40.344,28.931,-16.418,37,194,Aikun
-0.384,0.904,1.859,-32.41,16.174,13.123,0.474,0.748,1.933,-28.748,37.537,-3.723,37,195,Aikun
-0.528,0.865,1.889,-41.138,26.794,17.212,0.504,0.802,1.946,11.963,56.824,5.371,37,196,Aikun
-0.412,0.839,1.846,-44.678,31.494,13.367,0.438,1.051,2.025,-17.944,40.588,2.258,37,197,Aikun
-0.43,0.841,1.795,-27.771,6.409,8.423,0.549,0.752,2.021,-28.015,32.715,-1.709,37,198,Aikun
-0.408,0.921,1.854,-35.889,13.306,14.465,0.479,0.883,1.95,-2.747,37.292,0.732,37,199,Aikun
-0.402,0.891,1.885,-36.133,15.076,17.334,0.434,0.896,1.977,-15.137,27.283,-2.319,38,0,Aikun
-0.353,0.901,1.868,-37.659,20.02,12.268,0.531,0.843,2.038,-10.681,22.888,-6.592,38,1,Aikun
-0.398,0.882,1.82,-26.001,-0.488,4.272,0.46,0.91,2.055,-24.17,14.709,-9.766,38,2,Aikun
-0.283,0.971,1.866,-34.79,14.038,8.118,0.479,0.778,1.989,-24.658,9.583,-3.906,38,3,Aikun
-0.372,0.884,1.882,-30.762,9.888,8.606,0.46,0.838,1.948,-4.883,15.869,2.502,38,4,Aikun
-0.352,0.897,1.831,-31.372,7.813,3.357,0.494,0.89,1.972,-5.249,12.939,5.432,38,5,Aikun
-0.338,0.901,1.849,-22.705,0.549,0.183,0.463,0.901,2.043,-23.743,1.099,4.456,38,6,Aikun
-0.351,0.882,1.879,-20.02,0.0,0.061,0.461,0.806,2.034,-17.395,1.587,10.742,38,7,Aikun
-0.396,0.883,1.921,-14.282,0.0,-2.502,0.469,0.836,1.988,-11.169,4.761,16.907,38,8,Aikun
-0.396,0.886,1.91,-8.789,1.038,-14.709,0.499,0.843,2.068,-4.15,1.404,17.456,38,9,Aikun
-0.369,0.893,1.874,-2.014,-3.906,-22.888,0.481,0.877,2.108,-14.771,-2.808,15.808,38,10,Aikun
-0.358,0.972,1.925,1.404,-1.709,-21.118,0.499,0.832,2.072,-11.23,-0.916,19.775,38,11,Aikun
-0.4,0.928,1.945,-10.742,16.541,-22.339,0.58,0.811,2.021,-4.333,13.062,24.963,38,12,Aikun
-0.405,0.872,1.908,-9.094,20.813,-29.48,0.504,0.952,2.094,-1.526,12.817,17.7,38,13,Aikun
-0.402,0.912,1.906,4.7,7.019,-28.442,0.52,0.904,2.139,-13.184,3.845,10.62,38,14,Aikun
-0.396,0.959,1.932,-8.545,21.484,-23.254,0.579,0.812,2.163,-11.475,9.705,9.888,38,15,Aikun
-0.457,0.908,1.937,-9.216,25.757,-20.02,0.521,0.872,2.087,-6.958,7.568,6.47,38,16,Aikun
-0.468,0.889,1.896,-2.991,17.029,-22.766,0.534,0.887,2.121,-11.658,2.38,0.61,38,17,Aikun
-0.429,0.957,1.893,-3.357,11.169,-21.606,0.533,0.84,2.11,-11.902,7.324,1.709,38,18,Aikun
-0.406,0.944,1.929,-7.141,13.489,-12.878,0.552,0.838,2.104,-5.859,13.428,5.493,38,19,Aikun
-0.469,0.877,1.935,-9.399,13.672,-11.78,0.549,0.918,2.104,0.244,16.968,3.174,38,20,Aikun
-0.493,0.884,1.9,-1.404,-2.93,-15.564,0.531,0.88,2.113,-7.263,11.475,-3.418,38,21,Aikun
-0.456,0.931,1.903,-4.272,-5.554,-13.55,0.52,0.82,2.119,-4.456,12.573,-2.991,38,22,Aikun
-0.458,0.939,1.948,-0.916,-7.935,-4.456,0.536,0.813,2.094,-3.113,16.785,0.244,38,23,Aikun
-0.488,0.889,1.933,-4.944,-6.042,-4.883,0.5,0.895,2.134,5.371,18.066,0.732,38,24,Aikun
-0.442,0.895,1.91,-1.648,-11.658,-8.972,0.515,0.824,2.144,-6.775,8.545,0.183,38,25,Aikun
-0.484,0.903,1.929,4.517,-22.4,-6.165,0.514,0.812,2.146,-1.526,7.446,2.747,38,26,Aikun
-0.443,0.91,1.923,-1.526,-18.127,-2.991,0.541,0.826,2.113,0.916,10.376,6.47,38,27,Aikun
-0.492,0.911,1.951,3.723,-21.484,0.244,0.526,0.912,2.132,1.343,2.991,5.127,38,28,Aikun
-0.45,0.902,1.936,-3.601,-12.939,-3.479,0.538,0.889,2.133,-7.996,-8.24,1.587,38,29,Aikun
-0.555,0.866,1.923,2.808,-18.433,-6.042,0.546,0.836,2.146,-4.517,-12.573,3.967,38,30,Aikun
-0.426,0.918,1.948,3.052,-14.221,-1.099,0.505,0.832,2.122,-4.211,-11.78,6.348,38,31,Aikun
-0.483,0.859,1.941,2.258,-11.78,-4.15,0.536,0.827,2.115,2.197,-9.888,9.155,38,32,Aikun
-0.438,0.869,1.952,3.723,-11.169,-6.897,0.517,0.873,2.126,2.136,-6.165,7.446,38,33,Aikun
-0.522,0.858,1.925,7.202,-15.442,-9.705,0.54,0.783,2.149,2.014,-7.263,8.667,38,34,Aikun
-0.465,0.916,1.973,12.634,-13.855,-4.089,0.531,0.792,2.152,6.47,-7.69,14.954,38,35,Aikun
-0.505,0.893,1.986,10.071,-7.019,-2.93,0.536,0.802,2.116,15.747,-3.906,19.653,38,36,Aikun
-0.488,0.877,1.984,13.977,-3.296,-5.066,0.546,0.858,2.12,11.353,-7.141,17.883,38,37,Aikun
-0.474,0.835,1.986,14.099,2.563,-10.559,0.545,0.787,2.14,11.414,-9.033,15.381,38,38,Aikun
-0.55,0.79,1.934,26.123,-9.521,-14.404,0.536,0.78,2.228,16.479,-12.39,17.822,38,39,Aikun
-0.469,0.884,1.979,28.809,-9.216,-9.949,0.581,0.809,2.088,28.87,-5.066,21.545,38,40,Aikun
-0.482,0.856,1.975,23.438,-1.77,-11.353,0.592,0.916,2.109,30.334,-4.272,18.555,38,41,Aikun
-0.499,0.851,1.938,25.269,-0.366,-17.334,0.549,0.836,2.168,18.25,-13.977,12.329,38,42,Aikun
-0.515,0.874,1.941,32.959,-6.836,-16.174,0.572,0.729,2.197,20.081,-19.226,15.198,38,43,Aikun
-0.54,0.916,1.952,29.846,-0.244,-14.832,0.688,0.816,2.083,33.875,-8.484,18.921,38,44,Aikun
-0.516,0.895,1.927,30.396,6.958,-10.071,0.56,0.933,2.035,28.564,-8.484,9.705,38,45,Aikun
-0.579,0.885,1.91,30.579,4.639,-11.108,0.592,0.763,2.105,25.024,-14.832,5.981,38,46,Aikun
-0.548,0.889,1.894,32.776,5.188,-9.094,0.568,0.741,2.094,29.907,-17.456,8.911,38,47,Aikun
-0.546,0.854,1.91,33.63,4.333,-0.549,0.595,0.717,2.004,37.17,-10.193,13.977,38,48,Aikun
-0.51,0.843,1.903,36.987,3.723,-2.38,0.563,0.822,1.971,45.959,-3.479,14.587,38,49,Aikun
-0.547,0.801,1.859,41.443,-3.906,-2.319,0.53,0.763,2.034,36.194,-5.981,14.282,38,50,Aikun
-0.51,0.827,1.858,52.124,-14.709,1.343,0.536,0.656,2.07,39.49,-12.634,18.25,38,51,Aikun
-0.547,0.833,1.882,50.049,-14.343,3.174,0.668,0.674,1.947,56.335,-6.836,27.344,38,52,Aikun
-0.517,0.809,1.855,52.185,-10.315,0.0,0.605,0.783,1.893,70.129,4.761,21.545,38,53,Aikun
-0.519,0.772,1.814,55.725,-12.695,-2.319,0.536,0.79,1.99,65.369,-0.244,19.897,38,54,Aikun
-0.592,0.762,1.805,67.261,-30.029,-1.221,0.562,0.717,2.023,52.49,-17.334,24.109,38,55,Aikun
-0.455,0.828,1.831,66.65,-18.188,-0.488,0.592,0.656,1.891,60.364,-20.081,29.846,38,56,Aikun
-0.498,0.756,1.797,55.725,-2.258,-8.545,0.598,0.674,1.851,89.233,-9.216,27.954,38,57,Aikun
-0.59,0.682,1.664,62.134,-17.456,-12.573,0.431,0.653,1.947,90.759,-28.687,17.944,38,58,Aikun
-0.504,0.779,1.741,82.214,-29.053,-8.362,0.31,0.591,2.027,74.097,-65.186,26.001,38,59,Aikun
-0.469,0.829,1.744,66.833,-4.028,-7.813,0.569,0.41,1.765,79.468,-70.801,40.771,38,60,Aikun
-0.492,0.718,1.689,60.425,11.536,-13.977,0.753,0.442,1.662,149.109,-8.24,46.814,38,61,Aikun
-0.453,0.61,1.727,65.552,16.968,-18.311,0.537,0.647,1.674,177.734,1.282,22.522,38,62,Aikun
-0.655,0.56,1.604,82.214,-9.094,-16.724,0.306,0.667,1.795,146.118,-38.33,31.433,38,63,Aikun
-0.419,0.657,1.756,103.943,-16.052,-11.719,0.589,0.473,1.678,106.14,-36.072,62.622,38,64,Aikun
-0.444,0.669,1.698,86.06,13.306,-22.827,0.866,0.437,1.516,130.066,0.427,66.284,38,65,Aikun
-0.413,0.443,1.665,89.722,8.179,-25.391,0.574,0.612,1.725,164.063,-3.113,57.983,38,66,Aikun
-0.571,0.398,1.439,112.305,-26.917,-26.123,0.56,0.607,1.613,100.952,-35.461,71.472,38,67,Aikun
-0.509,0.533,1.62,143.555,-56.091,-28.809,0.668,0.365,1.505,81.726,-47.852,91.064,38,68,Aikun
-0.452,0.668,1.553,132.263,-32.593,-33.142,0.684,0.259,1.378,101.074,-20.874,82.703,38,69,Aikun
-0.353,0.496,1.461,110.657,0.732,-34.058,0.545,0.346,1.417,108.765,-30.151,91.492,38,70,Aikun
-0.46,0.299,1.494,112.244,9.216,-31.86,0.628,0.295,1.429,82.581,-44.006,90.454,38,71,Aikun
-0.664,0.299,1.449,136.353,-12.085,-30.334,0.592,0.119,1.369,81.787,-37.781,96.802,38,72,Aikun
-0.552,0.465,1.466,148.499,-23.865,-42.664,0.629,0.081,1.281,93.445,-36.438,95.825,38,73,Aikun
-0.506,0.49,1.449,125.793,1.038,-45.715,0.729,0.161,1.365,103.516,-38.391,100.647,38,74,Aikun
-0.464,0.262,1.445,115.479,17.029,-39.734,0.579,0.105,1.33,79.224,-34.973,101.685,38,75,Aikun
-0.612,0.172,1.316,124.695,17.09,-44.25,0.471,-0.092,1.327,68.054,-43.518,107.605,38,76,Aikun
-0.624,0.255,1.399,143.433,-2.563,-60.669,0.518,-0.228,1.286,82.764,-35.645,108.459,38,77,Aikun
-0.474,0.278,1.334,125.183,8.179,-65.552,0.479,-0.242,1.346,100.525,-21.973,109.009,38,78,Aikun
-0.405,0.073,1.356,108.276,20.569,-63.11,0.418,-0.286,1.364,97.29,-19.47,105.103,38,79,Aikun
-0.428,-0.083,1.217,115.234,20.508,-65.125,0.459,-0.438,1.338,98.877,-25.574,113.525,38,80,Aikun
-0.804,-0.09,1.303,124.756,-18.921,-77.942,0.681,-0.343,1.336,105.042,14.099,141.663,38,81,Aikun
-0.621,-0.079,1.296,146.179,-41.321,-106.873,0.584,-0.377,1.278,98.999,32.166,148.376,38,82,Aikun
-0.491,-0.019,1.241,127.441,-37.109,-166.565,0.457,-0.656,1.005,127.563,1.282,73.181,38,83,Aikun
-0.324,-0.269,1.207,96.375,-32.227,-155.457,0.922,-0.691,0.959,130.31,-7.324,128.601,38,84,Aikun
-0.374,-0.516,1.098,100.525,19.714,-198.975,1.121,-0.539,0.878,88.806,-41.504,187.622,38,85,Aikun
-0.777,-0.346,0.954,135.01,8.423,-233.093,1.233,-0.484,0.822,57.129,-61.157,96.985,38,86,Aikun
-0.64,-0.224,0.915,88.806,36.377,-219.299,1.466,-0.717,0.736,15.381,-81.604,88.257,38,87,Aikun
-0.905,-0.502,0.861,70.679,16.907,-147.278,1.175,-0.611,0.611,9.46,-69.275,54.26,38,88,Aikun
-0.967,-0.654,0.797,91.736,10.437,-139.771,0.966,-0.629,0.74,-32.593,-110.168,6.409,38,89,Aikun
-0.982,-0.482,0.729,66.711,30.64,-127.991,1.167,-0.758,0.911,-58.777,-99.976,-1.709,38,90,Aikun
-0.973,-0.581,0.648,-10.132,80.322,-94.421,1.053,-0.756,0.969,-65.552,-32.593,-15.686,38,91,Aikun
-0.95,-0.695,0.663,-29.053,123.047,-80.505,0.472,-0.662,1.143,-70.862,-15.991,-30.64,38,92,Aikun
-1.156,-0.539,0.686,-6.348,102.783,-51.941,0.452,-0.609,0.835,-70.496,17.334,-77.026,38,93,Aikun
-1.065,-0.594,0.836,-27.466,63.477,-12.634,0.773,-0.644,1.116,-66.772,36.743,-101.501,38,94,Aikun
-0.844,-0.613,0.821,-26.978,20.813,30.151,0.77,-0.502,1.188,-73.242,97.168,-90.759,38,95,Aikun
-0.393,-0.792,0.836,-61.401,-4.578,33.569,0.321,-0.383,1.089,-66.162,118.225,-105.53,38,96,Aikun
-0.434,-0.666,0.694,-66.223,-15.32,49.805,0.546,-0.304,1.138,-75.5,80.383,-128.296,38,97,Aikun
-0.67,-0.618,0.846,-78.43,-35.217,90.393,0.693,-0.27,1.235,-70.007,94.299,-120.544,38,98,Aikun
-0.476,-0.605,0.994,-86.182,-47.668,84.045,0.641,-0.203,1.288,-71.045,108.459,-123.291,38,99,Aikun
-0.504,-0.433,1.093,-83.74,-55.908,100.647,0.693,-0.141,1.296,-65.247,101.074,-122.498,38,100,Aikun
-0.621,-0.415,1.047,-92.957,-70.435,114.868,0.677,-0.077,1.275,-68.42,98.267,-118.164,38,101,Aikun
-0.557,-0.388,1.087,-81.482,-91.919,119.202,0.675,-0.035,1.338,-69.885,76.111,-114.746,38,102,Aikun
-0.543,-0.264,1.167,-73.853,-90.576,127.502,0.662,0.061,1.334,-75.562,53.589,-108.765,38,103,Aikun
-0.562,-0.161,1.207,-79.529,-82.153,125.061,0.719,0.037,1.401,-91.797,41.504,-105.835,38,104,Aikun
-0.644,-0.07,1.233,-84.473,-72.205,138.55,0.725,-0.007,1.441,-86.548,50.781,-94.482,38,105,Aikun
-0.668,-0.072,1.249,-82.397,-75.623,143.86,0.676,0.063,1.443,-67.627,47.974,-85.571,38,106,Aikun
-0.629,-0.03,1.251,-81.055,-77.393,125.854,0.58,0.125,1.479,-66.406,42.969,-80.078,38,107,Aikun
-0.606,0.004,1.327,-79.834,-66.528,112.427,0.583,0.118,1.583,-66.101,31.067,-78.125,38,108,Aikun
-0.591,0.02,1.389,-75.134,-57.983,111.145,0.583,0.132,1.531,-56.458,11.047,-66.833,38,109,Aikun
-0.585,0.054,1.405,-68.787,-53.04,99.915,0.798,0.25,1.596,-53.65,2.869,-67.505,38,110,Aikun
-0.542,0.124,1.409,-62.256,-49.866,88.867,0.682,0.274,1.602,-53.04,21.301,-57.312,38,111,Aikun
-0.504,0.184,1.452,-66.65,-25.33,83.191,0.716,0.276,1.592,-56.58,20.63,-62.134,38,112,Aikun
-0.599,0.237,1.491,-76.904,-8.301,73.792,0.648,0.297,1.595,-54.749,21.057,-51.453,38,113,Aikun
-0.589,0.216,1.517,-66.711,-10.803,65.857,0.63,0.317,1.564,-59.998,-6.653,-44.25,38,114,Aikun
-0.586,0.277,1.464,-50.781,-17.456,61.157,0.725,0.321,1.675,-51.819,-4.7,-38.757,38,115,Aikun
-0.587,0.316,1.412,-51.27,-11.963,57.617,0.646,0.352,1.636,-46.997,11.902,-39.429,38,116,Aikun
-0.575,0.396,1.466,-50.781,-3.235,55.664,0.793,0.378,1.576,-40.588,8.24,-40.222,38,117,Aikun
-0.555,0.356,1.535,-49.316,-2.563,50.842,0.735,0.411,1.604,-33.508,20.63,-31.25,38,118,Aikun
-0.569,0.353,1.475,-43.335,-5.92,47.18,0.599,0.457,1.611,-30.823,3.967,-34.485,38,119,Aikun
-0.587,0.413,1.46,-39.185,-0.122,42.236,0.708,0.414,1.57,-41.321,-8.118,-26.611,38,120,Aikun
-0.63,0.396,1.439,-41.809,3.967,37.72,0.898,0.513,1.617,-17.212,6.897,-27.161,38,121,Aikun
-0.653,0.502,1.496,-33.63,-2.808,36.682,0.719,0.547,1.59,-27.405,13.794,-34.119,38,122,Aikun
-0.536,0.517,1.582,-29.48,-3.479,32.654,0.586,0.531,1.619,-38.147,-12.207,-25.452,38,123,Aikun
-0.642,0.482,1.44,-38.94,0.793,33.691,0.749,0.459,1.591,-40.771,-26.428,-19.165,38,124,Aikun
-0.629,0.49,1.442,-26.733,-8.057,28.503,0.796,0.542,1.597,-26.55,-5.249,-18.677,38,125,Aikun
-0.496,0.583,1.533,-37.659,12.817,28.931,0.699,0.61,1.66,-39.551,-13.733,-23.071,38,126,Aikun
-0.652,0.566,1.622,-42.114,16.663,28.137,0.675,0.532,1.57,-50.293,-26.55,-16.296,38,127,Aikun
-0.712,0.509,1.429,-18.921,-11.658,27.222,0.721,0.549,1.682,-45.349,-21.179,-12.756,38,128,Aikun
-0.526,0.616,1.51,-31.372,-0.244,26.733,0.701,0.586,1.657,-48.096,-25.757,-17.151,38,129,Aikun
-0.587,0.527,1.444,-44.8,10.742,27.466,0.72,0.512,1.637,-49.316,-7.568,-20.02,38,130,Aikun
-0.709,0.592,1.487,-31.128,-2.319,25.146,0.667,0.598,1.641,-41.138,4.456,-20.142,38,131,Aikun
-0.477,0.662,1.585,-30.09,-1.892,26.428,0.696,0.611,1.618,-44.678,-5.371,-23.926,38,132,Aikun
-0.563,0.582,1.542,-43.701,8.606,26.245,0.632,0.59,1.735,-46.204,-16.357,-26.978,38,133,Aikun
-0.677,0.555,1.38,-29.114,-15.564,19.409,0.747,0.497,1.609,-41.687,-8.423,-21.729,38,134,Aikun
-0.633,0.659,1.322,-26.611,-28.442,23.499,0.556,0.665,1.715,-29.785,5.615,-24.048,38,135,Aikun
-0.466,0.737,1.533,-26.062,-10.864,28.809,0.716,0.614,1.692,-39.734,-7.874,-18.494,38,136,Aikun
-0.527,0.762,1.728,-59.998,25.94,30.334,0.669,0.663,1.631,-36.987,-6.104,-18.127,38,137,Aikun
-0.65,0.546,1.538,-29.541,-15.869,18.494,0.562,0.708,1.687,-38.391,-12.512,-13.245,38,138,Aikun
-0.586,0.661,1.471,-19.592,-32.349,18.982,0.8,0.667,1.576,-36.804,-15.198,-5.859,38,139,Aikun
-0.405,0.688,1.653,-31.555,-7.141,15.381,0.633,0.842,1.679,-39.001,-19.958,-19.409,38,140,Aikun
-0.591,0.576,1.564,-31.86,-1.831,9.827,0.604,0.803,1.747,-55.115,-56.335,-19.897,38,141,Aikun
-0.577,0.64,1.576,-9.705,-24.475,11.169,0.613,0.63,1.66,-55.298,-81.787,-20.203,38,142,Aikun
-0.502,0.762,1.668,-22.217,-3.967,14.648,0.604,0.618,1.536,-47.974,-35.034,-17.944,38,143,Aikun
-0.604,0.713,1.672,-25.818,0.122,13.55,0.603,0.705,1.633,-31.067,-13.55,-16.479,38,144,Aikun
-0.527,0.758,1.642,-20.203,-9.094,7.507,0.552,0.699,1.801,-43.091,-16.907,-23.682,38,145,Aikun
-0.651,0.775,1.53,-25.208,-10.193,9.46,0.625,0.636,1.802,-37.964,-12.024,-21.179,38,146,Aikun
-0.614,0.836,1.56,-28.076,-5.066,18.86,0.602,0.738,1.67,-23.499,-5.554,-16.785,38,147,Aikun
-0.515,0.886,1.721,-45.105,20.02,15.808,0.566,0.823,1.695,-24.109,-0.122,-15.869,38,148,Aikun
-0.574,0.755,1.728,-51.208,23.438,13.611,0.577,0.71,1.779,-33.081,-4.089,-17.456,38,149,Aikun
-0.55,0.716,1.659,-43.274,11.78,12.634,0.634,0.623,1.689,-21.912,10.864,-12.512,38,150,Aikun
-0.57,0.74,1.6,-40.222,0.122,10.01,0.538,0.915,1.717,-2.747,27.893,-12.573,38,151,Aikun
-0.515,0.798,1.707,-40.71,0.366,9.277,0.584,0.804,1.785,-27.466,5.066,-20.63,38,152,Aikun
-0.51,0.767,1.759,-46.997,5.859,4.883,0.548,0.759,1.797,-26.917,2.991,-25.94,38,153,Aikun
-0.582,0.738,1.717,-41.748,-8.24,1.099,0.52,0.726,1.744,-24.231,8.301,-19.226,38,154,Aikun
-0.588,0.791,1.715,-27.222,-17.883,4.15,0.53,0.8,1.742,-9.46,19.47,-11.047,38,155,Aikun
-0.422,0.869,1.773,-35.339,11.963,2.502,0.564,0.814,1.768,-29.175,7.507,-12.024,38,156,Aikun
-0.472,0.818,1.773,-43.579,37.903,-4.761,0.539,0.84,1.866,-25.391,5.615,-9.277,38,157,Aikun
-0.529,0.727,1.769,-38.818,37.842,-2.869,0.521,0.812,1.824,-39.856,-8.362,-8.85,38,158,Aikun
-0.616,0.723,1.723,-28.625,24.109,-0.244,0.55,0.79,1.729,-49.622,-9.766,-6.287,38,159,Aikun
-0.511,0.764,1.724,-13.733,17.639,0.61,0.561,0.815,1.716,-40.344,-2.93,-3.052,38,160,Aikun
-0.402,0.841,1.748,-23.56,43.03,-3.723,0.531,0.896,1.878,-39.795,-4.944,-7.202,38,161,Aikun
-0.573,0.719,1.731,-32.593,37.964,-6.897,0.519,0.886,1.938,-70.068,-20.447,-11.047,38,162,Aikun
-0.644,0.82,1.62,-13.672,0.305,-5.615,0.559,0.757,1.817,-60.669,-19.287,0.366,38,163,Aikun
