Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
02:54:19.706	COM8_115200	2000-0-0 4:50:11.070	0,224	0,979	1,845	0,244	-6,775	-0,549	28,295	-9,168	-156,588	-48,158	62,258	41,300	37,36															
02:54:19.706	COM3_115200	2000-0-0 4:45:37.585	0,292	-0,944	2,080	2,319	-0,305	-0,305	-24,977	-9,437	-36,595	11,400	67,658	-52,142	39,79															
02:54:19.721	COM8_115200	2000-0-0 4:50:11.090	0,215	0,975	1,835	1,648	-4,395	-1,648	28,328	-9,207	-156,654	-48,158	62,258	41,300	37,33															
02:54:19.737	COM3_115200	2000-0-0 4:45:37.605	0,292	-0,934	2,082	1,099	-0,366	-0,732	-24,939	-9,415	-36,612	11,400	67,658	-52,142	39,79															
02:54:19.737	COM3_115200	2000-0-0 4:45:37.625	0,310	-0,927	2,084	-0,488	-2,441	-0,122	-24,933	-9,426	-36,601	11,400	67,658	-52,142	39,79															
02:54:19.737	COM8_115200	2000-0-0 4:50:11.110	0,211	0,972	1,831	2,197	-2,136	-1,770	28,367	-9,207	-156,709	-48,158	62,258	41,300	37,30															
02:54:19.784	COM8_115200	2000-0-0 4:50:11.130	0,192	0,974	1,826	2,869	1,221	-1,709	28,422	-9,152	-156,731	-48,158	62,258	41,300	37,39															
02:54:19.784	COM8_115200	2000-0-0 4:50:11.150	0,202	0,975	1,820	1,587	3,540	-1,099	28,460	-9,053	-156,725	-48,158	62,258	41,300	37,42															
02:54:19.784	COM3_115200	2000-0-0 4:45:37.645	0,301	-0,943	2,088	-2,808	-2,197	0,122	-24,972	-9,443	-36,579	11,400	67,658	-52,142	39,76															
02:54:19.800	COM3_115200	2000-0-0 4:45:37.665	0,286	-0,946	2,082	-2,319	-2,686	1,404	-25,021	-9,448	-36,546	11,400	67,658	-52,142	39,85															
02:54:19.815	COM8_115200	2000-0-0 4:50:11.170	0,215	0,980	1,833	1,831	7,080	0,000	28,488	-8,915	-156,676	-48,158	62,258	41,300	37,36															
02:54:19.816	COM3_115200	2000-0-0 4:45:37.685	0,320	-0,925	2,081	-3,052	-5,554	0,427	-25,071	-9,503	-36,480	11,400	67,658	-52,142	39,76															
02:54:19.816	COM8_115200	2000-0-0 4:50:11.190	0,224	0,982	1,835	2,014	10,559	1,343	28,499	-8,734	-156,566	-48,158	62,258	41,300	37,52															
02:54:19.816	COM3_115200	2000-0-0 4:45:37.705	0,307	-0,938	2,062	-4,395	-6,409	-0,183	-25,148	-9,580	-36,425	11,400	67,658	-52,142	39,76															
02:54:19.832	COM8_115200	2000-0-0 4:50:11.210	0,225	0,996	1,836	1,831	12,512	2,747	28,510	-8,503	-156,401	-48,158	62,258	41,300	37,36															
02:54:19.832	COM3_115200	2000-0-0 4:45:37.725	0,321	-0,934	2,063	-4,089	-8,179	-0,732	-25,230	-9,712	-36,354	11,400	67,658	-52,142	39,70															
02:54:19.848	COM8_115200	2000-0-0 4:50:11.230	0,202	0,987	1,854	-0,183	13,367	1,953	28,499	-8,262	-156,231	-48,158	62,258	41,300	37,39															
02:54:19.863	COM3_115200	2000-0-0 4:45:37.745	0,302	-0,943	2,044	-6,165	-6,042	-1,526	-25,340	-9,805	-36,321	11,400	67,658	-52,142	39,76															
02:54:19.879	COM8_115200	2000-0-0 4:50:11.250	0,205	0,985	1,860	-2,441	11,047	2,319	28,438	-8,047	-156,072	-48,158	62,258	41,300	37,42															
02:54:19.879	COM3_115200	2000-0-0 4:45:37.765	0,298	-0,940	2,048	-4,639	-7,935	-1,831	-25,433	-9,926	-36,288	11,400	67,658	-52,142	39,76															
02:54:19.895	COM3_115200	2000-0-0 4:45:37.785	0,318	-0,936	2,028	-4,944	-5,737	-1,709	-25,521	-10,042	-36,260	11,400	67,658	-52,142	39,85															
02:54:19.895	COM8_115200	2000-0-0 4:50:11.270	0,208	0,977	1,857	-2,869	8,423	2,319	28,361	-7,877	-155,940	-48,158	62,258	41,300	37,30															
02:54:19.910	COM8_115200	2000-0-0 4:50:11.290	0,206	0,981	1,861	-3,174	6,104	2,075	28,279	-7,751	-155,825	-48,158	62,258	41,300	37,36															
02:54:19.926	COM3_115200	2000-0-0 4:45:37.805	0,312	-0,935	2,030	-5,127	-2,991	-1,892	-25,609	-10,102	-36,249	11,400	67,658	-52,142	39,79															
02:54:19.926	COM8_115200	2000-0-0 4:50:11.310	0,207	0,985	1,872	-3,113	3,845	2,380	28,202	-7,668	-155,742	-48,158	62,258	41,300	37,42															
