Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
03:18:39.407	COM8_115200	2000-0-0 1:30:27.100	0,650	-0,015	1,223	10,864	7,080	11,353	32,943	-24,917	-115,790				37,23															
03:18:39.422	COM3_115200	2000-0-0 1:32:46.905	-0,421	-0,147	1,083	13,794	0,000	-3,601	36,161	18,468	36,771				39,82															
03:18:39.426	COM8_115200	2000-0-0 1:30:27.120	0,627	-0,009	1,221	10,010	7,568	10,864	32,651	-24,944	-115,488				37,20															
03:18:39.438	COM3_115200	2000-0-0 1:32:46.925	-0,428	-0,160	1,088	13,245	0,671	-3,723	35,909	18,550	36,716				39,82															
03:18:39.452	COM8_115200	2000-0-0 1:30:27.140	0,638	-0,021	1,229	9,216	4,883	10,437	32,355	-24,988	-115,225				37,17															
03:18:39.465	COM3_115200	2000-0-0 1:32:46.945	-0,427	-0,159	1,085	13,306	0,854	-4,395	35,651	18,638	36,656				39,82															
03:18:39.472	COM8_115200	2000-0-0 1:30:27.160	0,632	-0,038	1,230	8,850	3,967	10,254	32,058	-25,054	-114,977				37,23															
03:18:39.482	COM3_115200	2000-0-0 1:32:46.965	-0,434	-0,150	1,064	12,451	-0,244	-4,456	35,381	18,726	36,573				39,76															
03:18:39.507	COM8_115200	2000-0-0 1:30:27.180	0,663	-0,040	1,223	8,850	5,493	8,789	31,767	-25,109	-114,730				37,17															
03:18:39.508	COM8_115200	2000-0-0 1:30:27.200	0,669	-0,015	1,230	8,972	5,310	7,751	31,487	-25,137	-114,527				37,33															
03:18:39.513	COM3_115200	2000-0-0 1:32:46.985	-0,436	-0,148	1,065	10,742	1,099	-5,432	35,085	18,820	36,502				39,76															
03:18:39.544	COM8_115200	2000-0-0 1:30:27.220	0,622	-0,021	1,227	7,996	2,197	6,409	31,212	-25,159	-114,373				37,30															
03:18:39.545	COM8_115200	2000-0-0 1:30:27.240	0,648	-0,042	1,229	7,080	-0,854	7,263	30,932	-25,258	-114,225				37,17															
03:18:39.545	COM3_115200	2000-0-0 1:32:47.005	-0,429	-0,156	1,064	9,521	2,441	-4,395	34,772	18,935	36,447				39,92															
03:18:39.545	COM3_115200	2000-0-0 1:32:47.025	-0,407	-0,170	1,080	9,094	1,709	-5,249	34,442	19,061	36,387				39,98															
03:18:39.578	COM8_115200	2000-0-0 1:30:27.260	0,633	-0,052	1,244	6,531	-1,282	6,653	30,641	-25,378	-114,109				37,17															
03:18:39.578	COM3_115200	2000-0-0 1:32:47.045	-0,389	-0,187	1,093	8,423	1,526	-5,005	34,102	19,166	36,315				39,73															
03:18:39.578	COM3_115200	2000-0-0 1:32:47.065	-0,382	-0,195	1,099	8,301	1,160	-3,235	33,755	19,254	36,260				39,82															
03:18:39.607	COM8_115200	2000-0-0 1:30:27.280	0,634	-0,070	1,256	6,348	0,305	7,202	30,344	-25,483	-113,967				37,27															
03:18:39.607	COM8_115200	2000-0-0 1:30:27.300	0,647	-0,069	1,267	6,348	2,808	8,118	30,031	-25,560	-113,796				37,30															
03:18:39.609	COM3_115200	2000-0-0 1:32:47.085	-0,381	-0,207	1,123	8,972	1,221	-4,089	33,415	19,347	36,205				39,95															
03:18:39.622	COM3_115200	2000-0-0 1:32:47.105	-0,381	-0,216	1,120	9,277	0,061	-3,845	33,085	19,407	36,145				39,85															
03:18:39.627	COM8_115200	2000-0-0 1:30:27.320	0,622	-0,061	1,275	6,165	4,822	7,690	29,696	-25,593	-113,599				37,20															
03:18:39.637	COM3_115200	2000-0-0 1:32:47.125	-0,417	-0,208	1,098	9,583	-1,831	-3,601	32,750	19,440	36,052				39,85															
03:18:39.646	COM8_115200	2000-0-0 1:30:27.340	0,646	-0,078	1,268	6,653	7,080	8,301	29,350	-25,576	-113,357				37,27															
03:18:39.661	COM3_115200	2000-0-0 1:32:47.145	-0,419	-0,213	1,089	9,705	-1,160	-1,892	32,432	19,468	35,975				39,82															
03:18:39.669	COM8_115200	2000-0-0 1:30:27.360	0,672	-0,073	1,258	7,629	6,897	8,301	29,020	-25,554	-113,110				37,30															
03:18:39.681	COM3_115200	2000-0-0 1:32:47.165	-0,447	-0,183	1,051	8,179	-3,235	-1,770	32,091	19,462	35,892				39,79															
03:18:39.686	COM8_115200	2000-0-0 1:30:27.380	0,666	-0,048	1,229	8,118	5,432	8,240	28,707	-25,543	-112,874				37,27															
03:18:39.701	COM3_115200	2000-0-0 1:32:47.185	-0,423	-0,179	1,041	7,202	-1,648	-3,235	31,729	19,457	35,821				39,88															
03:18:39.706	COM8_115200	2000-0-0 1:30:27.400	0,642	-0,051	1,232	7,813	-0,549	6,409	28,438	-25,609	-112,720				37,30															
03:18:39.720	COM3_115200	2000-0-0 1:32:47.205	-0,421	-0,192	1,051	6,165	-5,371	-3,479	31,333	19,440	35,700				39,85															
03:18:39.729	COM8_115200	2000-0-0 1:30:27.420	0,673	-0,081	1,241	7,507	-5,859	6,592	28,191	-25,763	-112,632				37,30															
03:18:39.745	COM3_115200	2000-0-0 1:32:47.225	-0,371	-0,214	1,021	5,066	-5,676	-2,319	30,932	19,407	35,585				39,85															
03:18:39.748	COM8_115200	2000-0-0 1:30:27.440	0,681	-0,196	1,212	7,141	-17,700	3,601	27,955	-26,043	-112,637				37,17															
03:18:39.758	COM3_115200	2000-0-0 1:32:47.245	-0,676	-0,211	1,132	5,127	5,188	-5,493	30,520	19,490	35,497				39,88															
03:18:39.767	COM8_115200	2000-0-0 1:30:27.460	0,831	-0,101	1,275	4,700	-12,512	5,554	27,708	-26,417	-112,681				37,27															
03:18:39.782	COM3_115200	2000-0-0 1:32:47.265	-0,347	-0,116	1,229	10,498	-5,066	5,737	30,179	19,528	35,480				39,85															
03:18:39.786	COM8_115200	2000-0-0 1:30:27.480	0,665	0,080	1,205	5,127	-1,160	5,371	27,433	-26,576	-112,440				37,23															
03:18:39.798	COM3_115200	2000-0-0 1:32:47.285	-0,323	-0,272	1,149	9,705	0,549	5,859	29,828	19,407	35,299				39,76															
03:18:39.814	COM8_115200	2000-0-0 1:30:27.500	0,585	-0,127	1,318	10,193	1,526	14,832	27,235	-26,581	-112,335				37,27															
03:18:39.818	COM3_115200	2000-0-0 1:32:47.305	-0,479	-0,205	1,153	11,902	-7,507	-3,784	29,526	19,363	35,140				39,76															
03:18:39.835	COM8_115200	2000-0-0 1:30:27.520	0,717	-0,104	1,233	9,338	11,841	8,606	26,960	-26,532	-112,055				37,23															
03:18:39.845	COM8_115200	2000-0-0 1:30:27.540	0,644	-0,050	1,231	8,118	9,705	7,141	26,658	-26,444	-111,786				37,23															
03:18:39.847	COM3_115200	2000-0-0 1:32:47.325	-0,418	-0,194	1,096	12,207	-6,714	-3,967	29,257	19,297	35,019				39,82															
03:18:39.865	COM8_115200	2000-0-0 1:30:27.560	0,670	-0,091	1,208	7,996	4,456	6,531	26,373	-26,378	-111,555				37,23															
03:18:39.867	COM3_115200	2000-0-0 1:32:47.345	-0,437	-0,194	1,067	10,254	-3,357	-4,028	28,965	19,248	34,876				39,92															
03:18:39.879	COM3_115200	2000-0-0 1:32:47.365	-0,436	-0,226	1,076	8,911	-2,930	-3,601	28,658	19,248	34,777				39,92															
03:18:39.887	COM8_115200	2000-0-0 1:30:27.580	0,663	-0,087	1,218	7,446	-1,282	5,981	26,115	-26,455	-111,412				37,33															
03:18:39.897	COM3_115200	2000-0-0 1:32:47.385	-0,448	-0,229	1,077	8,850	2,075	-4,456	28,345	19,308	34,684				39,85															
03:18:39.938	COM8_115200	2000-0-0 1:30:27.600	0,651	-0,104	1,219	6,165	-1,587	7,263	25,851	-26,565	-111,292				37,23															
03:18:39.939	COM8_115200	2000-0-0 1:30:27.620	0,637	-0,103	1,229	5,127	-1,892	4,639	25,571	-26,664	-111,193				37,30															
03:18:39.941	COM3_115200	2000-0-0 1:32:47.405	-0,424	-0,226	1,094	7,690	1,709	-5,249	28,026	19,418	34,623				39,70															
03:18:39.952	COM3_115200	2000-0-0 1:32:47.425	-0,409	-0,229	1,095	6,775	1,343	-3,601	27,686	19,484	34,552				39,82															
03:18:39.957	COM3_115200	2000-0-0 1:32:47.445	-0,420	-0,244	1,110	6,165	-2,380	-3,052	27,328	19,512	34,475				39,73															
03:18:39.961	COM8_115200	2000-0-0 1:30:27.640	0,639	-0,114	1,242	5,554	-2,136	2,869	25,302	-26,735	-111,121				37,36															
03:18:39.966	COM8_115200	2000-0-0 1:30:27.660	0,634	-0,125	1,248	4,822	-1,892	2,625	25,043	-26,812	-111,083				37,27															
03:18:39.976	COM3_115200	2000-0-0 1:32:47.465	-0,409	-0,245	1,125	6,042	-1,343	-3,296	26,977	19,523	34,404				39,66															
03:18:39.984	COM8_115200	2000-0-0 1:30:27.680	0,651	-0,123	1,265	4,517	-1,953	3,052	24,774	-26,884	-111,033				37,27															
03:18:40.013	COM8_115200	2000-0-0 1:30:27.700	0,654	-0,106	1,267	4,517	-1,099	3,418	24,494	-26,949	-110,967				37,20															
03:18:40.017	COM3_115200	2000-0-0 1:32:47.485	-0,430	-0,260	1,105	5,798	-0,793	-2,991	26,614	19,545	34,327				39,82															
03:18:40.018	COM3_115200	2000-0-0 1:32:47.505	-0,431	-0,238	1,109	5,188	-3,540	-4,272	26,241	19,556	34,233				39,88															
03:18:40.026	COM8_115200	2000-0-0 1:30:27.720	0,627	-0,115	1,251	5,066	1,831	2,625	24,214	-26,971	-110,891				37,20															
03:18:40.036	COM3_115200	2000-0-0 1:32:47.525	-0,413	-0,241	1,105	4,211	-4,822	-2,563	25,851	19,506	34,129				39,92															
03:18:40.055	COM8_115200	2000-0-0 1:30:27.740	0,641	-0,115	1,243	5,005	1,038	2,136	23,939	-26,955	-110,808				37,23															
03:18:40.062	COM3_115200	2000-0-0 1:32:47.545	-0,428	-0,244	1,114	4,211	-1,709	-3,418	25,461	19,484	34,041				39,79															
03:18:40.067	COM8_115200	2000-0-0 1:30:27.760	0,621	-0,118	1,252	5,127	-0,305	2,563	23,687	-26,988	-110,753				37,30															
03:18:40.084	COM3_115200	2000-0-0 1:32:47.565	-0,423	-0,253	1,121	4,639	-1,953	-4,395	25,076	19,506	33,953				39,73															
03:18:40.092	COM8_115200	2000-0-0 1:30:27.780	0,644	-0,122	1,250	5,493	-0,977	2,930	23,428	-27,021	-110,687				37,20															
03:18:40.097	COM3_115200	2000-0-0 1:32:47.585	-0,426	-0,252	1,122	4,822	-3,418	-4,822	24,692	19,506	33,827				39,85															
03:18:40.115	COM8_115200	2000-0-0 1:30:27.800	0,638	-0,129	1,246	5,737	1,892	2,625	23,176	-27,037	-110,610				37,27															
03:18:40.118	COM3_115200	2000-0-0 1:32:47.605	-0,412	-0,252	1,118	4,639	-6,287	-4,395	24,313	19,462	33,695				39,70															
03:18:40.126	COM8_115200	2000-0-0 1:30:27.820	0,616	-0,113	1,255	5,249	5,615	2,075	22,912	-26,977	-110,517				37,14															
03:18:40.137	COM3_115200	2000-0-0 1:32:47.625	-0,413	-0,267	1,124	4,395	-3,357	-2,747	23,934	19,424	33,596				39,85															
03:18:40.145	COM8_115200	2000-0-0 1:30:27.840	0,627	-0,129	1,254	5,371	2,991	1,709	22,648	-26,906	-110,424				37,33															
03:18:40.184	COM8_115200	2000-0-0 1:30:27.860	0,597	-0,129	1,264	6,531	-3,235	2,563	22,423	-26,955	-110,380				37,23															
03:18:40.186	COM8_115200	2000-0-0 1:30:27.880	0,627	-0,142	1,261	7,690	-3,479	4,700	22,209	-27,037	-110,308				37,20															
03:18:40.191	COM3_115200	2000-0-0 1:32:47.645	-0,416	-0,272	1,140	4,883	-3,601	-2,991	23,577	19,391	33,514				39,79															
03:18:40.197	COM3_115200	2000-0-0 1:32:47.665	-0,407	-0,271	1,144	5,737	-1,587	-3,845	23,225	19,380	33,426				39,88															
03:18:40.198	COM3_115200	2000-0-0 1:32:47.685	-0,425	-0,267	1,155	6,714	-2,441	-4,944	22,890	19,380	33,322				39,88															
03:18:40.204	COM8_115200	2000-0-0 1:30:27.900	0,618	-0,141	1,264	7,690	-2,380	5,310	22,006	-27,136	-110,226				37,20															
03:18:40.218	COM3_115200	2000-0-0 1:32:47.705	-0,418	-0,276	1,156	7,996	-3,357	-5,188	22,582	19,369	33,195				39,85															
03:18:40.227	COM8_115200	2000-0-0 1:30:27.920	0,628	-0,132	1,265	7,690	1,465	6,287	21,769	-27,164	-110,078				37,14															
03:18:40.242	COM3_115200	2000-0-0 1:32:47.725	-0,408	-0,283	1,157	9,399	-2,380	-5,188	22,291	19,363	33,063				39,76															
03:18:40.246	COM8_115200	2000-0-0 1:30:27.940	0,627	-0,138	1,264	7,629	2,319	7,141	21,522	-27,175	-109,902				37,08															
03:18:40.257	COM3_115200	2000-0-0 1:32:47.745	-0,462	-0,279	1,140	10,132	-3,540	-6,470	22,028	19,347	32,921				39,60															
03:18:40.299	COM8_115200	2000-0-0 1:30:27.960	0,628	-0,139	1,269	8,362	0,427	7,874	21,275	-27,197	-109,726				37,30															
03:18:40.301	COM8_115200	2000-0-0 1:30:27.980	0,633	-0,145	1,249	9,033	-0,793	8,179	21,044	-27,241	-109,534				37,27															
03:18:40.304	COM3_115200	2000-0-0 1:32:47.765	-0,425	-0,292	1,134	10,864	-2,502	-7,202	21,769	19,358	32,772				39,98															
03:18:40.306	COM3_115200	2000-0-0 1:32:47.785	-0,426	-0,277	1,123	10,864	-1,831	-6,409	21,517	19,374	32,607				39,88															
03:18:40.317	COM8_115200	2000-0-0 1:30:28.000	0,638	-0,147	1,232	8,484	-1,404	9,460	20,808	-27,323	-109,330				37,20															
03:18:40.317	COM3_115200	2000-0-0 1:32:47.805	-0,432	-0,289	1,140	11,658	-2,014	-6,348	21,281	19,391	32,470				39,76															
03:18:40.325	COM8_115200	2000-0-0 1:30:28.020	0,625	-0,140	1,244	8,179	-2,136	9,949	20,572	-27,433	-109,127				37,20															
03:18:40.337	COM3_115200	2000-0-0 1:32:47.825	-0,398	-0,300	1,152	13,123	-0,122	-5,432	21,083	19,418	32,360				39,92															
03:18:40.347	COM8_115200	2000-0-0 1:30:28.040	0,629	-0,144	1,252	8,057	-1,648	9,583	20,330	-27,526	-108,924				37,30															
03:18:40.357	COM3_115200	2000-0-0 1:32:47.845	-0,412	-0,308	1,156	14,099	2,747	-5,127	20,912	19,484	32,261				39,79															
03:18:40.366	COM8_115200	2000-0-0 1:30:28.060	0,620	-0,169	1,253	8,240	0,671	9,399	20,083	-27,587	-108,710				37,17															
03:18:40.377	COM3_115200	2000-0-0 1:32:47.865	-0,398	-0,307	1,172	15,259	3,357	-4,211	20,775	19,583	32,195				39,85															
03:18:40.391	COM8_115200	2000-0-0 1:30:28.080	0,621	-0,169	1,251	7,874	2,991	9,949	19,819	-27,603	-108,468				37,17															
03:18:40.403	COM3_115200	2000-0-0 1:32:47.885	-0,429	-0,321	1,179	16,846	4,578	-4,333	20,665	19,688	32,146				39,73															
03:18:40.407	COM8_115200	2000-0-0 1:30:28.100	0,645	-0,168	1,267	7,080	5,005	10,986	19,528	-27,592	-108,193				37,14															
03:18:40.416	COM3_115200	2000-0-0 1:32:47.905	-0,437	-0,322	1,150	17,334	1,770	-3,784	20,583	19,764	32,091				39,76															
03:18:40.427	COM8_115200	2000-0-0 1:30:28.120	0,649	-0,174	1,270	7,141	7,568	10,376	19,232	-27,521	-107,908				37,27															
03:18:40.439	COM3_115200	2000-0-0 1:32:47.925	-0,450	-0,296	1,113	15,625	-0,793	-4,272	20,462	19,781	32,003				39,76															
03:18:40.445	COM8_115200	2000-0-0 1:30:28.140	0,646	-0,174	1,252	7,141	9,521	9,827	18,929	-27,400	-107,611				37,27															
03:18:40.455	COM3_115200	2000-0-0 1:32:47.945	-0,426	-0,319	1,099	13,550	2,319	-4,517	20,308	19,841	31,921				39,76															
03:18:40.475	COM8_115200	2000-0-0 1:30:28.160	0,633	-0,176	1,260	6,897	5,676	9,277	18,644	-27,323	-107,347				37,17															
03:18:40.486	COM3_115200	2000-0-0 1:32:47.965	-0,461	-0,325	1,091	12,756	0,793	-4,456	20,127	19,891	31,833				39,73															
03:18:40.489	COM8_115200	2000-0-0 1:30:28.180	0,666	-0,192	1,252	7,324	1,221	8,728	18,380	-27,312	-107,122				37,20															
03:18:40.506	COM3_115200	2000-0-0 1:32:47.985	-0,441	-0,331	1,090	11,414	1,099	-3,662	19,924	19,951	31,761				39,82															
03:18:40.527	COM8_115200	2000-0-0 1:30:28.200	0,639	-0,197	1,255	7,751	-1,953	7,996	18,144	-27,389	-106,941				37,23															
03:18:40.528	COM8_115200	2000-0-0 1:30:28.220	0,627	-0,203	1,256	7,568	-4,517	7,690	17,924	-27,493	-106,787				37,20															
03:18:40.529	COM3_115200	2000-0-0 1:32:48.005	-0,443	-0,327	1,091	8,850	-2,197	-3,601	19,677	19,957	31,679				39,95															
03:18:40.541	COM3_115200	2000-0-0 1:32:48.025	-0,412	-0,337	1,119	6,897	-1,953	-3,052	19,385	19,951	31,608				39,82															
03:18:40.546	COM8_115200	2000-0-0 1:30:28.240	0,620	-0,220	1,267	7,263	-4,333	6,104	17,710	-27,609	-106,672				37,23															
03:18:40.557	COM3_115200	2000-0-0 1:32:48.045	-0,400	-0,351	1,148	5,432	-3,967	-2,869	19,056	19,913	31,520				39,88															
03:18:40.566	COM8_115200	2000-0-0 1:30:28.260	0,612	-0,220	1,281	7,141	-3,723	5,249	17,496	-27,713	-106,562				37,17															
03:18:40.581	COM3_115200	2000-0-0 1:32:48.065	-0,385	-0,356	1,176	5,188	-4,333	-2,319	18,721	19,858	31,443				39,76															
03:18:40.586	COM8_115200	2000-0-0 1:30:28.280	0,620	-0,225	1,275	7,568	-0,427	5,432	17,287	-27,757	-106,447				37,20															
03:18:40.595	COM3_115200	2000-0-0 1:32:48.085	-0,398	-0,370	1,173	5,371	-5,615	-1,404	18,386	19,764	31,371				39,85															
03:18:40.613	COM8_115200	2000-0-0 1:30:28.300	0,625	-0,232	1,287	7,935	2,502	5,066	17,067	-27,740	-106,309				37,23															
03:18:40.622	COM3_115200	2000-0-0 1:32:48.105	-0,395	-0,356	1,186	5,493	-9,949	-2,258	18,056	19,616	31,278				39,82															
03:18:40.626	COM8_115200	2000-0-0 1:30:28.320	0,595	-0,223	1,281	8,667	3,052	5,920	16,853	-27,702	-106,150				37,30															
03:18:40.653	COM3_115200	2000-0-0 1:32:48.125	-0,398	-0,362	1,180	6,409	-6,042	-2,991	17,732	19,473	31,179				39,92															
03:18:40.654	COM3_115200	2000-0-0 1:32:48.145	-0,451	-0,361	1,182	7,751	-3,296	-3,052	17,441	19,407	31,091				39,92															
03:18:40.659	COM8_115200	2000-0-0 1:30:28.340	0,638	-0,233	1,259	8,240	6,104	2,563	16,644	-27,603	-106,002				37,08															
03:18:40.684	COM3_115200	2000-0-0 1:32:48.165	-0,436	-0,357	1,163	8,545	-4,883	-2,869	17,177	19,347	31,014				39,66															
03:18:40.687	COM8_115200	2000-0-0 1:30:28.360	0,646	-0,226	1,252	8,484	6,714	7,385	16,430	-27,515	-105,831				37,30															
03:18:40.688	COM8_115200	2000-0-0 1:30:28.380	0,651	-0,212	1,256	7,935	5,188	6,531	16,205	-27,427	-105,645				37,27															
03:18:40.699	COM3_115200	2000-0-0 1:32:48.185	-0,440	-0,343	1,140	8,118	-5,737	-3,418	16,902	19,248	30,910				39,76															
03:18:40.706	COM8_115200	2000-0-0 1:30:28.400	0,649	-0,220	1,234	7,568	1,587	5,615	15,985	-27,383	-105,491				37,30															
03:18:40.717	COM3_115200	2000-0-0 1:32:48.205	-0,436	-0,350	1,127	7,507	-2,686	-4,272	16,622	19,199	30,806				39,79															
03:18:40.726	COM8_115200	2000-0-0 1:30:28.420	0,632	-0,219	1,234	6,653	-1,282	4,272	15,760	-27,405	-105,370				37,33															
03:18:40.741	COM3_115200	2000-0-0 1:32:48.225	-0,440	-0,362	1,130	7,446	-0,244	-4,333	16,348	19,204	30,718				39,92															
03:18:40.746	COM8_115200	2000-0-0 1:30:28.440	0,624	-0,237	1,244	6,653	-4,944	4,028	15,562	-27,482	-105,293				37,14															
03:18:40.758	COM3_115200	2000-0-0 1:32:48.245	-0,441	-0,364	1,139	7,263	0,305	-4,578	16,068	19,248	30,635				39,79															
03:18:40.767	COM8_115200	2000-0-0 1:30:28.460	0,631	-0,243	1,270	7,019	-7,263	3,235	15,375	-27,625	-105,255				37,33															
03:18:40.782	COM3_115200	2000-0-0 1:32:48.265	-0,396	-0,355	1,148	6,409	-2,136	-4,089	15,787	19,254	30,553				39,73															
03:18:40.794	COM3_115200	2000-0-0 1:32:48.285	-0,406	-0,370	1,161	5,798	-3,784	-3,479	15,480	19,210	30,465				39,92															
03:18:40.824	COM8_115200	2000-0-0 1:30:28.480	0,617	-0,254	1,284	7,996	-6,958	1,831	15,216	-27,757	-105,233				37,23															
03:18:40.828	COM8_115200	2000-0-0 1:30:28.500	0,613	-0,252	1,304	8,972	-7,385	1,770	15,084	-27,900	-105,222				37,23															
03:18:40.829	COM8_115200	2000-0-0 1:30:28.520	0,612	-0,258	1,303	9,338	-5,310	2,808	14,963	-28,004	-105,200				37,20															
03:18:40.838	COM3_115200	2000-0-0 1:32:48.305	-0,411	-0,388	1,175	5,615	-3,601	-3,357	15,178	19,160	30,383				39,82															
03:18:40.839	COM3_115200	2000-0-0 1:32:48.325	-0,419	-0,387	1,182	5,676	-3,235	-4,456	14,875	19,116	30,295				39,82															
03:18:40.845	COM8_115200	2000-0-0 1:30:28.540	0,610	-0,255	1,290	9,216	-1,465	3,357	14,815	-28,054	-105,128				37,27															
03:18:40.856	COM3_115200	2000-0-0 1:32:48.345	-0,417	-0,380	1,188	5,493	-3,357	-5,432	14,562	19,072	30,179				39,70															
03:18:40.874	COM8_115200	2000-0-0 1:30:28.560	0,608	-0,262	1,273	8,789	0,610	4,028	14,650	-28,043	-105,029				37,42															
03:18:40.885	COM8_115200	2000-0-0 1:30:28.580	0,623	-0,253	1,268	8,118	-1,099	4,822	14,469	-28,048	-104,919				37,27															
03:18:40.888	COM3_115200	2000-0-0 1:32:48.365	-0,429	-0,379	1,203	6,287	-2,197	-6,104	14,255	19,045	30,053				39,79															
03:18:40.909	COM3_115200	2000-0-0 1:32:48.385	-0,446	-0,396	1,192	7,141	-1,526	-5,493	13,975	19,034	29,938				39,63															
03:18:40.913	COM3_115200	2000-0-0 1:32:48.405	-0,426	-0,380	1,175	7,324	-3,113	-6,226	13,705	19,012	29,806				39,79															
03:18:40.916	COM8_115200	2000-0-0 1:30:28.600	0,639	-0,250	1,261	7,080	-0,732	4,639	14,260	-28,059	-104,804				37,14															
03:18:40.937	COM8_115200	2000-0-0 1:30:28.620	0,626	-0,250	1,257	6,531	2,319	5,005	14,035	-28,032	-104,667				37,14															
03:18:40.945	COM8_115200	2000-0-0 1:30:28.640	0,623	-0,252	1,261	6,836	-0,366	4,761	13,821	-28,004	-104,540				37,20															
03:18:40.947	COM3_115200	2000-0-0 1:32:48.425	-0,443	-0,384	1,146	6,470	-0,854	-6,409	13,420	18,990	29,674				39,92															
03:18:40.967	COM3_115200	2000-0-0 1:32:48.445	-0,434	-0,390	1,156	5,981	-0,305	-6,409	13,129	19,023	29,548				39,92															
03:18:40.972	COM8_115200	2000-0-0 1:30:28.660	0,625	-0,258	1,256	7,141	-4,395	5,066	13,623	-28,059	-104,436				37,20															
03:18:40.977	COM3_115200	2000-0-0 1:32:48.465	-0,449	-0,402	1,159	6,104	-0,122	-5,737	12,838	19,050	29,427				39,76															
03:18:40.977	COM8_115200	2000-0-0 1:30:28.680	0,624	-0,267	1,263	6,226	-6,775	4,944	13,414	-28,180	-104,337				37,23															
03:18:40.994	COM3_115200	2000-0-0 1:32:48.485	-0,420	-0,390	1,150	5,554	-2,625	-5,188	12,557	19,050	29,317				39,79															
03:18:41.027	COM8_115200	2000-0-0 1:30:28.700	0,588	-0,260	1,265	6,531	-8,606	5,005	13,211	-28,334	-104,249				37,17															
03:18:41.027	COM8_115200	2000-0-0 1:30:28.720	0,599	-0,270	1,263	8,057	-20,813	5,127	13,057	-28,641	-104,205				37,20															
03:18:41.027	COM3_115200	2000-0-0 1:32:48.505	-0,431	-0,386	1,144	3,357	-4,150	-3,784	12,239	18,990	29,224				39,88															
03:18:41.027	COM3_115200	2000-0-0 1:32:48.525	-0,426	-0,407	1,169	2,075	-2,747	-3,418	11,898	18,946	29,152				39,88															
03:18:41.054	COM3_115200	2000-0-0 1:32:48.545	-0,437	-0,416	1,182	2,014	-2,747	-2,258	11,558	18,907	29,092				39,82															
03:18:41.059	COM8_115200	2000-0-0 1:30:28.740	0,561	-0,281	1,277	8,118	-25,452	5,737	12,931	-29,097	-104,189				37,33															
03:18:41.073	COM3_115200	2000-0-0 1:32:48.565	-0,429	-0,401	1,180	2,197	-6,836	-1,648	11,223	18,820	29,037				39,95															
03:18:41.099	COM3_115200	2000-0-0 1:32:48.585	-0,437	-0,399	1,180	2,014	-6,775	-0,671	10,893	18,688	29,004				39,76															
03:18:41.115	COM3_115200	2000-0-0 1:32:48.605	-0,434	-0,400	1,191	2,441	-7,324	-0,854	10,574	18,556	28,971				39,76															
03:18:41.132	COM8_115200	2000-0-0 1:30:28.760	0,579	-0,288	1,285	8,484	-26,550	7,019	12,788	-29,592	-104,145				37,23															
03:18:41.137	COM8_115200	2000-0-0 1:30:28.780	0,620	-0,292	1,276	9,460	-24,536	5,066	12,662	-30,042	-104,112				37,30															
03:18:41.140	COM8_115200	2000-0-0 1:30:28.800	0,555	-0,284	1,273	9,949	-22,034	4,333	12,574	-30,454	-104,128				37,30															
03:18:41.143	COM8_115200	2000-0-0 1:30:28.820	0,562	-0,277	1,261	10,193	-21,423	6,287	12,453	-30,811	-104,041				37,20															
03:18:41.146	COM8_115200	2000-0-0 1:30:28.840	0,596	-0,290	1,245	9,888	-24,231	5,920	12,338	-31,229	-103,975				37,20															
03:18:41.149	COM3_115200	2000-0-0 1:32:48.625	-0,448	-0,407	1,189	2,686	-6,470	-0,366	10,267	18,435	28,943				39,82															
03:18:41.157	COM3_115200	2000-0-0 1:32:48.645	-0,456	-0,399	1,185	2,930	-9,888	0,000	9,976	18,276	28,922				39,95															
03:18:41.173	COM3_115200	2000-0-0 1:32:48.665	-0,442	-0,399	1,179	3,601	-10,010	0,427	9,690	18,078	28,911				39,76															
03:18:41.182	COM8_115200	2000-0-0 1:30:28.860	0,550	-0,291	1,228	9,827	-22,278	5,615	12,222	-31,630	-103,914				37,27															
03:18:41.201	COM3_115200	2000-0-0 1:32:48.685	-0,434	-0,400	1,184	4,578	-6,409	-0,122	9,432	17,935	28,900				39,82															
03:18:41.204	COM8_115200	2000-0-0 1:30:28.880	0,579	-0,292	1,199	9,399	-24,414	7,019	12,074	-31,998	-103,810				37,23															
03:18:41.206	COM8_115200	2000-0-0 1:30:28.900	0,572	-0,281	1,235	8,362	-23,315	5,432	11,926	-32,421	-103,738				37,11															
03:18:41.220	COM3_115200	2000-0-0 1:32:48.705	-0,432	-0,406	1,195	4,761	-2,625	-0,366	9,190	17,864	28,894				39,82															
03:18:41.233	COM3_115200	2000-0-0 1:32:48.725	-0,453	-0,406	1,199	4,700	-0,488	-0,244	8,948	17,858	28,900				39,76															
03:18:41.238	COM8_115200	2000-0-0 1:30:28.920	0,554	-0,288	1,219	7,751	-14,709	6,104	11,744	-32,723	-103,618				37,20															
